time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-03-10T00:00,65.1,86,60.8,65.5,0.0,0.0,0.0,100,21.2,997.1
2026-03-10T01:00,64.1,88,60.5,66.4,0.0,0.0,0.0,100,9.0,996.1
2026-03-10T02:00,62.5,91,59.9,63.8,0.0,0.0,0.0,99,6.7,993.5
2026-03-10T03:00,61.7,88,58.1,62.8,0.0,0.0,0.0,99,5.9,994.5
2026-03-10T04:00,61.8,92,59.4,64.0,0.0,0.0,0.0,99,11.0,994.9
2026-03-10T05:00,61.6,92,59.3,62.9,0.0,0.0,0.0,99,11.2,994.9
2026-03-10T06:00,60.1,92,57.8,61.2,0.0,0.0,0.0,10,9.4,994.9
2026-03-10T07:00,59.3,92,56.9,60.6,0.0,0.0,0.0,2,7.5,995.2
2026-03-10T08:00,58.6,93,56.5,59.8,1.2,21.7,0.2,4,8.1,995.4
2026-03-10T09:00,60.9,97,60.0,64.0,77.8,201.4,47.0,14,3.6,996.3
2026-03-10T10:00,64.4,95,62.9,67.8,266.0,442.6,119.8,15,3.5,997.3
2026-03-10T11:00,69.4,84,64.4,71.9,444.2,554.4,162.0,17,7.8,997.7
2026-03-10T12:00,72.0,78,64.7,74.6,565.8,559.2,202.0,41,8.5,997.7
2026-03-10T13:00,75.4,75,66.9,79.9,643.2,508.1,264.8,41,8.3,997.4
2026-03-10T14:00,78.5,67,66.7,84.2,740.2,638.4,238.5,28,7.2,996.4
2026-03-10T15:00,80.4,66,68.0,86.3,749.8,752.8,169.5,100,8.8,995.6
2026-03-10T16:00,81.3,63,67.5,85.8,439.0,361.9,185.5,40,7.0,995.3
2026-03-10T17:00,81.8,59,66.1,85.3,393.0,516.4,93.5,14,7.9,994.6
2026-03-10T18:00,82.0,56,64.7,85.0,275.2,460.7,83.0,100,7.0,994.6
2026-03-10T19:00,80.4,56,63.3,83.4,72.2,0.0,74.5,75,10.6,994.7
2026-03-10T20:00,77.8,64,64.7,82.7,12.8,36.4,9.2,25,7.9,994.9
2026-03-10T21:00,73.4,80,66.9,78.8,0.0,0.0,0.0,56,3.8,994.8
2026-03-10T22:00,71.9,81,65.7,76.5,0.0,0.0,0.0,0,6.1,994.8
2026-03-10T23:00,68.9,88,65.2,73.3,0.0,0.0,0.0,0,10.6,994.8
