time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-08-09T00:00,75.7,89,72.2,84.0,0.0,0.0,0.0,29,0.5,996.2
2026-08-09T01:00,74.1,94,72.3,82.3,0.0,0.0,0.0,50,5.4,995.8
2026-08-09T02:00,73.5,94,71.7,82.1,0.0,0.0,0.0,20,3.2,994.9
2026-08-09T03:00,72.5,94,70.7,79.6,0.0,0.0,0.0,3,3.5,994.5
2026-08-09T04:00,71.8,94,70.0,78.6,0.0,0.0,0.0,0,5.5,994.7
2026-08-09T05:00,71.2,94,69.4,78.1,0.0,0.0,0.0,7,3.3,995.1
2026-08-09T06:00,71.1,94,69.2,77.2,0.0,0.0,0.0,7,1.6,995.2
2026-08-09T07:00,70.5,96,69.3,77.0,0.0,0.0,0.0,14,3.4,995.6
2026-08-09T08:00,72.1,100,72.1,80.7,78.0,241.0,46.0,44,2.8,996.2
2026-08-09T09:00,75.4,97,74.5,85.7,230.0,152.9,180.0,34,0.2,996.6
2026-08-09T10:00,79.5,91,76.7,91.1,468.0,582.3,164.0,15,1.1,997.3
2026-08-09T11:00,83.8,80,77.0,97.3,668.0,767.6,137.0,3,0.0,997.2
2026-08-09T12:00,85.8,71,75.3,98.2,814.0,822.2,136.0,4,3.9,997.1
2026-08-09T13:00,89.2,56,71.5,100.4,910.0,858.9,127.0,3,4.0,995.0
2026-08-09T14:00,89.3,62,74.6,103.8,953.0,872.4,127.0,14,2.1,996.4
2026-08-09T15:00,91.4,51,70.7,102.4,930.0,860.2,132.0,7,4.3,995.9
2026-08-09T16:00,92.1,48,69.6,100.2,846.0,842.6,125.0,18,7.3,995.3
2026-08-09T17:00,92.5,42,66.1,98.2,701.0,787.1,122.0,0,5.6,994.6
2026-08-09T18:00,91.2,54,72.3,99.5,504.0,663.7,122.0,0,5.4,994.0
2026-08-09T19:00,88.3,56,70.6,93.7,169.0,168.1,104.0,5,6.7,994.6
2026-08-09T20:00,83.6,73,74.0,90.1,59.0,0.0,59.0,100,12.7,994.6
2026-08-09T21:00,82.1,75,73.4,88.6,0.0,0.0,0.0,100,12.9,995.3
2026-08-09T22:00,77.5,84,72.2,84.6,0.0,0.0,0.0,100,8.6,995.7
2026-08-09T23:00,78.4,71,68.2,84.2,0.0,0.0,0.0,83,4.6,996.3
