time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-08-08T00:00,73.6,95,72.1,81.3,0.0,0.0,0.0,3,4.8,997.2
2026-08-08T01:00,73.0,91,70.3,79.7,0.0,0.0,0.0,0,7.8,997.1
2026-08-08T02:00,72.8,90,69.7,80.1,0.0,0.0,0.0,0,5.5,996.9
2026-08-08T03:00,72.8,90,69.7,79.7,0.0,0.0,0.0,0,4.6,996.5
2026-08-08T04:00,71.9,94,70.1,79.0,0.0,0.0,0.0,8,2.8,996.4
2026-08-08T05:00,71.1,95,69.6,78.1,0.0,0.0,0.0,50,2.5,996.7
2026-08-08T06:00,70.6,95,69.1,77.8,0.0,0.0,0.0,100,2.3,997.1
2026-08-08T07:00,70.4,94,68.6,77.0,0.0,0.0,0.0,5,2.7,997.3
2026-08-08T08:00,72.6,98,72.0,81.5,84.0,299.0,44.0,17,3.8,997.5
2026-08-08T09:00,77.3,93,75.1,88.1,275.0,586.6,82.0,3,0.2,997.8
2026-08-08T10:00,81.7,82,75.7,92.5,478.0,685.4,119.0,1,1.0,998.0
2026-08-08T11:00,84.7,72,74.7,95.3,601.0,656.3,146.0,11,1.6,998.0
2026-08-08T12:00,87.0,65,73.8,98.5,782.0,780.8,137.0,14,3.2,998.0
2026-08-08T13:00,89.1,58,72.4,101.1,918.0,860.8,132.0,24,3.8,997.5
2026-08-08T14:00,91.6,54,72.6,105.5,954.0,855.2,143.0,21,0.8,997.0
2026-08-08T15:00,91.2,49,69.4,98.3,510.0,312.0,220.0,18,1.6,996.2
2026-08-08T16:00,92.5,49,70.6,102.9,787.0,723.0,167.0,17,1.9,995.5
2026-08-08T17:00,91.6,51,70.9,100.1,637.0,664.2,147.0,19,2.7,994.9
2026-08-08T18:00,91.4,51,70.7,97.9,431.0,560.5,107.0,16,5.4,994.5
2026-08-08T19:00,90.5,52,70.5,97.9,274.0,444.3,101.0,11,1.7,994.3
2026-08-08T20:00,83.7,65,70.7,88.3,3.0,0.0,3.0,0,11.7,994.6
2026-08-08T21:00,79.0,86,74.4,88.7,0.0,0.0,0.0,100,4.4,995.6
2026-08-08T22:00,74.6,85,69.8,78.8,0.0,0.0,0.0,80,10.7,996.1
2026-08-08T23:00,76.2,91,73.4,85.4,0.0,0.0,0.0,53,5.6,996.2
