time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-09-20T00:00,73.5,93,71.3,81.0,0.0,0.0,0.0,50,2.0,992.7
2026-09-20T01:00,73.1,93,71.0,80.6,0.0,0.0,0.0,12,4.1,992.7
2026-09-20T02:00,72.2,92,69.8,78.6,0.0,0.0,0.0,50,6.6,992.2
2026-09-20T03:00,71.7,94,69.9,78.9,0.0,0.0,0.0,15,9.1,991.6
2026-09-20T04:00,71.3,95,69.8,78.0,0.0,0.0,0.0,100,11.5,991.4
2026-09-20T05:00,72.1,95,70.6,79.6,0.0,0.0,0.0,100,9.1,991.5
2026-09-20T06:00,72.9,97,72.0,80.7,0.0,0.0,0.0,3,6.7,991.5
2026-09-20T07:00,72.6,96,71.4,79.9,0.0,0.0,0.0,20,8.4,992.0
2026-09-20T08:00,72.5,95,71.0,78.9,19.0,46.5,15.0,100,8.6,992.7
2026-09-20T09:00,72.6,97,71.7,80.0,113.0,102.6,89.0,100,4.6,992.8
2026-09-20T10:00,75.0,91,72.2,83.2,216.0,64.8,188.0,46,3.2,992.9
2026-09-20T11:00,78.7,84,73.5,87.2,519.0,405.5,275.0,50,3.7,993.4
2026-09-20T12:00,82.3,74,73.2,92.1,662.0,495.4,300.0,35,3.5,993.4
2026-09-20T13:00,85.9,66,73.2,97.9,779.0,651.4,251.0,41,1.5,992.9
2026-09-20T14:00,88.4,60,72.8,99.9,750.0,715.5,152.0,100,1.3,992.1
2026-09-20T15:00,90.2,55,71.9,99.1,543.0,345.6,265.0,22,0.7,991.3
2026-09-20T16:00,89.9,53,70.5,98.2,614.0,624.5,165.0,28,1.6,990.1
2026-09-20T17:00,88.4,57,71.3,95.4,426.0,560.7,98.0,19,4.8,989.5
2026-09-20T18:00,83.8,68,72.2,90.2,320.0,524.6,104.0,6,8.1,990.0
2026-09-20T19:00,72.1,100,72.1,79.1,44.0,0.0,44.0,100,6.0,989.7
2026-09-20T20:00,72.8,93,70.6,80.0,0.0,0.0,0.0,93,4.2,990.6
2026-09-20T21:00,72.3,90,69.2,79.4,0.0,0.0,0.0,100,2.2,990.6
2026-09-20T22:00,72.7,90,69.6,79.4,0.0,0.0,0.0,78,0.5,990.6
2026-09-20T23:00,72.1,88,68.3,78.0,0.0,0.0,0.0,100,2.4,990.8
