time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-05-28T00:00,72.7,94,70.9,80.7,0.0,0.0,0.0,18,1.8,992.5
2026-05-28T01:00,71.4,97,70.5,78.7,0.0,0.0,0.0,15,4.2,992.0
2026-05-28T02:00,70.4,95,68.9,77.4,0.0,0.0,0.0,6,4.8,991.5
2026-05-28T03:00,70.6,94,68.8,77.6,0.0,0.0,0.0,16,4.9,991.2
2026-05-28T04:00,70.7,95,69.2,77.2,0.0,0.0,0.0,7,4.3,990.9
2026-05-28T05:00,70.3,94,68.4,76.1,0.0,0.0,0.0,5,4.3,991.0
2026-05-28T06:00,69.5,95,68.0,75.7,0.0,0.0,0.0,9,1.8,990.9
2026-05-28T07:00,70.1,97,69.2,76.8,12.0,28.5,10.0,4,3.6,991.5
2026-05-28T08:00,72.1,99,71.8,80.6,152.0,426.1,66.0,28,2.5,992.0
2026-05-28T09:00,75.5,90,72.3,83.2,345.0,530.9,132.0,56,5.1,992.0
2026-05-28T10:00,78.7,84,73.5,87.3,542.0,608.1,185.0,41,3.7,992.4
2026-05-28T11:00,81.4,74,72.3,88.6,443.0,309.2,212.0,22,5.5,992.3
2026-05-28T12:00,83.4,69,72.2,90.9,573.0,269.0,339.0,37,5.2,992.2
2026-05-28T13:00,84.5,66,71.9,92.8,662.0,58.0,607.0,99,5.3,991.7
2026-05-28T14:00,85.7,61,70.7,94.3,764.0,607.5,172.0,30,5.6,991.4
2026-05-28T15:00,86.4,59,70.3,93.9,690.0,446.8,266.0,50,5.8,990.4
2026-05-28T16:00,87.7,51,67.3,94.3,710.0,520.1,256.0,43,5.1,989.8
2026-05-28T17:00,88.7,48,66.5,93.4,600.0,473.9,244.0,16,5.1,989.8
2026-05-28T18:00,85.6,47,63.1,87.8,15.0,0.0,15.0,23,7.0,989.5
2026-05-28T19:00,86.2,57,69.2,92.1,271.0,277.5,158.0,7,5.6,989.6
2026-05-28T20:00,83.8,66,71.2,90.8,105.0,105.6,83.0,19,6.8,989.6
2026-05-28T21:00,79.9,77,72.0,87.9,0.0,0.0,0.0,4,6.4,989.9
2026-05-28T22:00,77.9,87,73.7,87.8,0.0,0.0,0.0,19,4.3,990.5
2026-05-28T23:00,76.6,88,72.7,85.5,0.0,0.0,0.0,8,5.1,990.9
