time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-05-16T00:00,59.8,62,46.8,58.0,0.0,0.0,0.0,0,3.3,994.9
2026-05-16T01:00,57.3,70,47.6,56.0,0.0,0.0,0.0,0,4.5,994.8
2026-05-16T02:00,56.0,73,47.5,54.8,0.0,0.0,0.0,0,12.7,994.4
2026-05-16T03:00,55.0,72,46.2,53.0,0.0,0.0,0.0,0,9.0,994.6
2026-05-16T04:00,54.1,75,46.3,52.0,0.0,0.0,0.0,0,7.8,994.1
2026-05-16T05:00,53.1,78,46.4,50.7,0.0,0.0,0.0,0,6.7,994.6
2026-05-16T06:00,52.5,77,45.5,50.6,0.0,0.0,0.0,0,1.1,994.7
2026-05-16T07:00,51.9,84,47.2,50.9,7.0,16.5,6.0,0,3.2,995.4
2026-05-16T08:00,57.0,84,52.2,56.7,146.0,495.7,55.0,0,5.5,995.8
2026-05-16T09:00,65.1,69,54.7,66.0,354.0,678.9,92.0,1,2.0,996.9
2026-05-16T10:00,72.5,59,57.4,73.8,560.0,779.9,112.0,1,3.7,997.1
2026-05-16T11:00,77.1,44,53.5,77.7,747.0,828.5,137.0,0,6.7,997.3
2026-05-16T12:00,80.5,41,54.7,84.6,884.0,848.5,154.0,0,3.4,997.8
2026-05-16T13:00,82.9,39,55.5,88.3,970.0,849.3,173.0,2,3.0,997.3
2026-05-16T14:00,84.8,40,57.8,92.2,998.0,863.2,165.0,2,1.4,996.6
2026-05-16T15:00,87.0,37,57.6,94.0,961.0,846.1,167.0,8,1.0,996.4
2026-05-16T16:00,87.4,34,55.6,92.3,861.0,811.3,163.0,3,1.2,995.9
2026-05-16T17:00,86.7,36,56.6,89.6,695.0,691.3,186.0,22,2.6,995.5
2026-05-16T18:00,84.5,38,56.1,84.4,504.0,503.0,215.0,99,4.9,994.9
2026-05-16T19:00,82.9,39,55.4,82.6,191.0,2.6,190.0,99,5.4,994.8
2026-05-16T20:00,78.5,47,56.6,79.3,89.0,114.0,68.0,10,5.3,994.4
2026-05-16T21:00,74.0,53,55.8,74.5,0.0,0.0,0.0,0,7.2,994.2
2026-05-16T22:00,72.6,56,56.0,73.3,0.0,0.0,0.0,95,6.2,994.3
2026-05-16T23:00,71.3,59,56.3,72.1,0.0,0.0,0.0,100,9.3,995.0
