time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-06-09T00:00,72.9,94,71.0,80.3,0.0,0.0,0.0,93,2.2,997.1
2026-06-09T01:00,72.5,95,71.0,79.9,0.0,0.0,0.0,100,8.4,997.0
2026-06-09T02:00,72.0,94,70.1,78.4,0.0,0.0,0.0,48,3.6,996.8
2026-06-09T03:00,71.7,94,69.9,78.0,0.0,0.0,0.0,100,3.1,996.8
2026-06-09T04:00,73.0,96,71.7,80.7,0.0,0.0,0.0,100,4.9,996.7
2026-06-09T05:00,73.0,96,71.8,80.8,0.0,0.0,0.0,100,3.5,996.8
2026-06-09T06:00,73.0,100,73.0,81.1,0.0,0.0,0.0,100,7.2,998.0
2026-06-09T07:00,73.1,100,73.1,81.5,3.0,0.0,3.0,100,5.8,998.4
2026-06-09T08:00,72.8,100,72.8,80.8,15.0,0.0,15.0,100,5.1,998.8
2026-06-09T09:00,73.6,99,73.3,82.5,310.0,248.9,209.0,100,2.1,999.4
2026-06-09T10:00,73.9,98,73.3,83.3,121.0,0.0,121.0,100,1.4,999.5
2026-06-09T11:00,74.3,98,73.7,83.5,57.0,0.0,57.0,100,2.5,999.1
2026-06-09T12:00,72.9,98,72.3,78.5,190.0,0.0,190.0,100,12.0,999.4
2026-06-09T13:00,73.5,89,70.1,80.3,65.0,0.0,66.0,63,3.4,999.1
2026-06-09T14:00,75.1,91,72.3,83.7,78.0,0.0,79.0,100,2.1,998.9
2026-06-09T15:00,76.5,89,73.0,85.1,229.0,0.0,229.0,100,2.5,998.6
2026-06-09T16:00,77.9,85,73.0,86.9,353.0,0.0,353.0,100,1.6,998.0
2026-06-09T17:00,78.6,87,74.4,88.0,540.0,152.0,424.0,95,3.2,997.0
2026-06-09T18:00,79.7,79,72.6,88.1,303.0,92.2,247.0,43,3.5,996.3
2026-06-09T19:00,78.9,77,71.1,85.7,23.0,0.0,23.0,100,6.1,996.2
2026-06-09T20:00,78.1,81,71.8,86.4,123.0,131.7,93.0,50,5.1,995.9
2026-06-09T21:00,75.9,81,69.7,83.0,0.0,0.0,0.0,14,2.5,996.3
2026-06-09T22:00,74.8,83,69.2,81.7,0.0,0.0,0.0,17,2.9,996.2
2026-06-09T23:00,73.2,91,70.4,81.2,0.0,0.0,0.0,1,1.7,996.4
