time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-05-19T00:00,71.7,69,61.0,75.0,0.0,0.0,0.0,0,8.3,998.6
2026-05-19T01:00,71.0,68,59.9,72.9,0.0,0.0,0.0,0,15.8,999.0
2026-05-19T02:00,69.7,69,59.1,71.5,0.0,0.0,0.0,0,12.4,999.0
2026-05-19T03:00,68.9,68,57.9,70.7,0.0,0.0,0.0,0,7.4,998.8
2026-05-19T04:00,67.6,67,56.3,69.2,0.0,0.0,0.0,0,6.9,998.7
2026-05-19T05:00,66.0,71,56.4,67.8,0.0,0.0,0.0,2,6.3,998.6
2026-05-19T06:00,63.7,80,57.4,64.8,0.0,0.0,0.0,9,1.7,998.9
2026-05-19T07:00,63.1,85,58.6,64.9,8.0,15.7,7.0,8,0.5,999.2
2026-05-19T08:00,66.9,88,63.3,70.9,149.0,475.3,59.0,14,1.9,999.3
2026-05-19T09:00,71.4,80,64.9,75.6,335.0,565.4,114.0,100,3.5,1000.0
2026-05-19T10:00,74.8,77,67.1,81.1,430.0,240.2,291.0,50,0.7,1000.7
2026-05-19T11:00,78.7,70,68.1,87.6,748.0,829.9,134.0,5,1.5,1000.6
2026-05-19T12:00,81.2,59,65.5,89.1,888.0,841.9,161.0,42,4.6,1000.2
2026-05-19T13:00,84.3,50,63.6,92.7,981.0,880.7,152.0,24,3.8,999.7
2026-05-19T14:00,86.7,45,62.9,94.4,1006.0,866.8,167.0,32,5.0,999.0
2026-05-19T15:00,88.1,40,60.7,94.3,971.0,872.1,150.0,0,5.5,998.4
2026-05-19T16:00,89.1,35,57.9,93.4,872.0,840.5,146.0,2,5.1,997.9
2026-05-19T17:00,88.6,44,63.9,93.0,713.0,779.4,136.0,16,6.5,997.2
2026-05-19T18:00,87.9,41,61.3,90.3,523.0,671.5,134.0,3,4.7,996.9
2026-05-19T19:00,86.5,44,62.1,89.3,305.0,495.2,111.0,31,4.1,996.9
2026-05-19T20:00,83.8,46,60.8,86.9,96.0,152.2,67.0,0,2.4,996.9
2026-05-19T21:00,81.2,50,60.8,84.3,0.0,0.0,0.0,37,1.8,996.9
2026-05-19T22:00,78.4,62,64.3,82.7,0.0,0.0,0.0,5,2.6,996.7
2026-05-19T23:00,75.1,68,63.8,79.2,0.0,0.0,0.0,44,4.3,996.9
