time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-05-21T00:00,71.8,82,66.0,77.4,0.0,0.0,0.0,2,6.5,993.7
2026-05-21T01:00,71.1,84,66.0,76.9,0.0,0.0,0.0,2,4.4,993.3
2026-05-21T02:00,70.4,86,66.0,76.0,0.0,0.0,0.0,4,7.0,993.3
2026-05-21T03:00,69.9,88,66.2,75.7,0.0,0.0,0.0,3,4.0,993.0
2026-05-21T04:00,69.3,92,66.8,74.3,0.0,0.0,0.0,1,2.6,993.0
2026-05-21T05:00,69.0,94,67.2,74.5,0.0,0.0,0.0,9,4.4,993.0
2026-05-21T06:00,68.9,89,65.5,73.6,0.0,0.0,0.0,9,3.6,992.9
2026-05-21T07:00,68.2,91,65.5,72.7,9.0,30.6,7.0,16,3.4,993.3
2026-05-21T08:00,70.8,89,67.4,76.8,144.0,358.0,75.0,81,2.3,994.0
2026-05-21T09:00,73.2,87,69.1,79.8,352.0,607.0,113.0,54,2.7,994.3
2026-05-21T10:00,78.2,77,70.4,85.6,543.0,690.2,142.0,72,2.3,994.4
2026-05-21T11:00,81.7,72,71.8,92.7,730.0,756.2,169.0,49,0.5,994.5
2026-05-21T12:00,84.8,58,68.4,92.3,658.0,387.1,323.0,10,3.0,994.4
2026-05-21T13:00,87.6,49,66.1,94.7,743.0,631.0,148.0,23,2.7,994.0
2026-05-21T14:00,80.4,78,72.9,89.4,826.0,581.7,262.0,100,9.1,993.2
2026-05-21T15:00,82.8,58,66.5,87.6,120.0,0.0,120.0,43,3.3,993.1
2026-05-21T16:00,80.1,67,68.1,85.4,6.0,0.0,6.0,88,2.5,992.7
2026-05-21T17:00,83.6,65,70.6,90.4,703.0,724.3,165.0,31,9.0,991.5
2026-05-21T18:00,80.6,71,70.3,85.7,491.0,420.8,246.0,34,9.8,991.6
2026-05-21T19:00,81.1,68,69.5,87.3,296.0,437.6,123.0,100,4.3,991.9
2026-05-21T20:00,79.3,73,69.9,86.3,91.0,36.0,84.0,84,1.2,991.5
2026-05-21T21:00,77.0,79,70.0,82.5,0.0,0.0,0.0,2,9.5,991.7
2026-05-21T22:00,75.8,80,69.2,81.5,0.0,0.0,0.0,14,9.2,992.4
2026-05-21T23:00,74.1,88,70.3,81.3,0.0,0.0,0.0,53,8.1,992.8
