time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-08-03T00:00,73.0,95,71.5,80.6,0.0,0.0,0.0,16,6.4,984.9
2026-08-03T01:00,72.3,95,70.8,80.2,0.0,0.0,0.0,0,5.0,985.1
2026-08-03T02:00,71.3,94,69.5,78.1,0.0,0.0,0.0,3,3.1,985.1
2026-08-03T03:00,70.4,95,68.9,76.5,0.0,0.0,0.0,11,5.4,985.2
2026-08-03T04:00,70.0,94,68.2,75.7,0.0,0.0,0.0,8,4.7,985.3
2026-08-03T05:00,69.4,94,67.6,75.1,0.0,0.0,0.0,5,5.0,985.5
2026-08-03T06:00,68.4,95,66.9,73.5,0.0,0.0,0.0,100,1.1,985.6
2026-08-03T07:00,68.5,95,67.1,74.0,0.0,0.0,0.0,50,2.5,986.4
2026-08-03T08:00,70.6,99,70.3,78.0,93.0,353.2,44.0,50,4.7,986.7
2026-08-03T09:00,72.9,96,71.7,80.8,283.0,490.0,117.0,38,2.8,987.2
2026-08-03T10:00,76.6,90,73.5,85.8,481.0,606.8,158.0,44,2.3,987.8
2026-08-03T11:00,79.9,81,73.5,90.7,688.0,787.5,136.0,7,2.0,987.8
2026-08-03T12:00,82.9,71,72.5,94.4,835.0,846.2,130.0,31,3.2,987.9
2026-08-03T13:00,84.4,67,72.2,94.1,811.0,731.6,138.0,41,5.6,987.7
2026-08-03T14:00,85.5,61,70.5,91.6,473.0,249.1,235.0,34,5.6,987.6
2026-08-03T15:00,85.7,61,70.7,93.7,743.0,566.6,212.0,31,6.4,987.2
2026-08-03T16:00,85.6,64,72.0,94.5,657.0,604.9,133.0,26,3.4,986.9
2026-08-03T17:00,87.7,56,70.1,95.1,649.0,710.2,118.0,28,4.5,987.0
2026-08-03T18:00,87.6,54,68.9,92.8,497.0,609.1,138.0,16,6.5,986.7
2026-08-03T19:00,87.4,50,66.4,91.4,318.0,546.8,98.0,0,5.7,986.6
2026-08-03T20:00,85.0,58,68.6,91.3,103.0,180.8,67.0,0,4.3,986.8
2026-08-03T21:00,83.6,60,68.2,89.4,0.0,0.0,0.0,0,7.1,987.5
2026-08-03T22:00,78.4,77,70.6,84.9,0.0,0.0,0.0,50,8.8,988.3
2026-08-03T23:00,77.4,84,72.1,86.0,0.0,0.0,0.0,49,4.5,988.8
