time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-09-06T00:00,74.5,88,70.7,82.2,0.0,0.0,0.0,0,2.1,988.4
2026-09-06T01:00,73.9,89,70.5,81.6,0.0,0.0,0.0,1,3.1,988.8
2026-09-06T02:00,73.5,87,69.4,80.7,0.0,0.0,0.0,0,1.9,988.1
2026-09-06T03:00,72.1,91,69.3,78.4,0.0,0.0,0.0,0,4.5,987.4
2026-09-06T04:00,71.2,92,68.7,77.9,0.0,0.0,0.0,1,6.3,987.2
2026-09-06T05:00,71.0,91,68.2,77.3,0.0,0.0,0.0,2,7.6,987.6
2026-09-06T06:00,71.4,90,68.3,77.3,0.0,0.0,0.0,4,3.7,987.4
2026-09-06T07:00,71.2,89,67.7,77.0,0.0,0.0,0.0,20,7.2,987.6
2026-09-06T08:00,73.0,90,69.9,80.6,36.0,155.6,20.0,59,3.6,988.0
2026-09-06T09:00,76.6,84,71.4,84.3,182.0,115.8,151.0,14,3.0,988.6
2026-09-06T10:00,83.1,70,72.3,91.0,419.0,705.2,90.0,8,4.1,988.9
2026-09-06T11:00,88.6,62,73.9,99.4,606.0,779.2,109.0,0,0.3,989.1
2026-09-06T12:00,90.7,59,74.4,102.6,749.0,798.9,134.0,0,2.3,989.0
2026-09-06T13:00,93.3,56,75.3,107.0,819.0,801.5,135.0,34,1.7,988.7
2026-09-06T14:00,94.7,49,72.6,104.7,667.0,53.2,620.0,24,2.3,987.8
2026-09-06T15:00,96.2,45,71.4,106.7,835.0,810.2,141.0,24,4.0,986.9
2026-09-06T16:00,96.4,42,69.5,102.6,566.0,538.8,148.0,100,4.0,986.4
2026-09-06T17:00,95.8,40,67.6,98.1,79.0,44.9,50.0,6,13.3,985.7
2026-09-06T18:00,88.1,60,72.4,92.1,307.0,264.3,181.0,85,17.0,986.5
2026-09-06T19:00,81.9,72,72.0,86.8,182.0,193.7,128.0,11,13.2,987.0
2026-09-06T20:00,78.7,78,71.3,84.1,0.0,0.0,0.0,3,13.6,987.3
2026-09-06T21:00,77.3,84,72.1,83.4,0.0,0.0,0.0,7,12.9,988.0
2026-09-06T22:00,75.6,89,72.1,80.9,0.0,0.0,0.0,39,13.7,989.7
2026-09-06T23:00,73.9,88,70.1,78.9,0.0,0.0,0.0,19,10.7,990.1
