time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-06-25T00:00,68.2,75,60.0,69.9,0.0,0.0,0.0,0,11.0,993.8
2026-06-25T01:00,67.0,80,60.6,69.3,0.0,0.0,0.0,16,4.5,993.7
2026-06-25T02:00,66.6,79,59.8,69.0,0.0,0.0,0.0,0,2.5,993.2
2026-06-25T03:00,65.5,83,60.2,68.4,0.0,0.0,0.0,0,2.1,992.7
2026-06-25T04:00,64.1,89,60.8,66.7,0.0,0.0,0.0,1,5.0,992.4
2026-06-25T05:00,64.1,90,61.1,67.5,0.0,0.0,0.0,4,4.2,992.4
2026-06-25T06:00,64.0,89,60.7,66.8,0.0,0.0,0.0,2,2.7,992.8
2026-06-25T07:00,64.0,93,61.9,67.3,15.0,57.2,11.0,5,4.3,993.1
2026-06-25T08:00,67.0,92,64.6,71.6,161.0,532.9,54.0,3,3.4,994.0
2026-06-25T09:00,72.1,81,66.0,76.9,359.0,681.0,88.0,11,3.5,994.4
2026-06-25T10:00,75.7,68,64.3,80.3,557.0,763.2,112.0,0,1.6,995.0
2026-06-25T11:00,78.5,68,67.1,86.3,734.0,812.3,130.0,7,2.3,996.0
2026-06-25T12:00,80.8,58,64.6,88.0,845.0,694.3,242.0,29,3.7,995.9
2026-06-25T13:00,81.5,53,62.7,88.9,925.0,588.8,366.0,90,3.4,995.7
2026-06-25T14:00,81.1,57,64.5,88.6,995.0,861.7,150.0,57,6.3,995.4
2026-06-25T15:00,82.9,49,61.7,90.2,969.0,851.0,152.0,6,3.7,994.6
2026-06-25T16:00,83.6,50,63.0,91.0,865.0,738.8,208.0,12,2.1,994.6
2026-06-25T17:00,83.7,54,65.3,89.7,734.0,767.1,141.0,14,4.3,994.2
2026-06-25T18:00,82.7,56,65.4,85.3,252.0,0.0,252.0,63,8.6,993.8
2026-06-25T19:00,81.6,59,65.9,86.4,298.0,73.0,266.0,99,3.2,993.4
2026-06-25T20:00,81.2,60,66.0,85.8,145.0,276.5,78.0,0,4.7,993.6
2026-06-25T21:00,77.6,68,66.2,82.4,0.0,0.0,0.0,0,5.7,994.2
2026-06-25T22:00,76.1,69,65.2,81.0,0.0,0.0,0.0,0,3.2,994.2
2026-06-25T23:00,73.0,82,67.2,79.0,0.0,0.0,0.0,0,1.7,994.6
