time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-07-27T00:00,77.9,86,73.4,85.6,0.0,0.0,0.0,0,5.1,989.0
2026-07-27T01:00,77.5,84,72.2,85.6,0.0,0.0,0.0,0,9.7,988.9
2026-07-27T02:00,77.1,86,72.6,85.2,0.0,0.0,0.0,10,13.5,988.9
2026-07-27T03:00,75.8,87,71.7,83.0,0.0,0.0,0.0,1,12.0,988.5
2026-07-27T04:00,75.2,87,71.1,82.6,0.0,0.0,0.0,99,10.4,987.4
2026-07-27T05:00,75.7,84,70.5,82.2,0.0,0.0,0.0,99,13.1,987.5
2026-07-27T06:00,75.0,87,70.9,82.8,0.0,0.0,0.0,99,9.1,987.3
2026-07-27T07:00,74.5,90,71.4,82.6,0.0,0.0,0.0,100,6.4,987.8
2026-07-27T08:00,76.4,90,73.2,84.4,79.0,0.0,79.0,100,8.8,988.0
2026-07-27T09:00,79.5,83,73.9,88.7,262.0,184.7,197.0,99,3.8,988.4
2026-07-27T10:00,83.8,74,74.6,91.1,407.0,141.6,330.0,86,9.2,988.4
2026-07-27T11:00,83.7,69,72.4,89.7,121.0,0.0,121.0,99,6.9,989.2
2026-07-27T12:00,86.5,70,75.5,96.0,780.0,641.4,240.0,93,11.7,989.5
2026-07-27T13:00,86.7,74,77.4,98.0,808.0,489.1,354.0,68,11.1,988.3
2026-07-27T14:00,91.9,56,74.0,103.5,940.0,670.4,294.0,92,7.6,987.7
2026-07-27T15:00,91.2,60,75.4,102.7,779.0,214.6,576.0,32,5.6,987.2
2026-07-27T16:00,92.8,54,73.7,101.5,632.0,480.6,211.0,14,5.8,986.4
2026-07-27T17:00,94.1,50,72.6,103.7,648.0,585.1,204.0,39,2.5,986.2
2026-07-27T18:00,92.8,52,72.6,100.2,278.0,252.3,126.0,30,5.6,986.5
2026-07-27T19:00,91.3,55,72.9,99.1,314.0,436.1,132.0,0,6.0,986.3
2026-07-27T20:00,88.5,60,72.9,96.9,109.0,129.5,81.0,8,3.5,986.3
2026-07-27T21:00,84.7,65,71.6,92.8,0.0,0.0,0.0,0,1.3,986.6
2026-07-27T22:00,79.9,76,71.6,87.5,0.0,0.0,0.0,0,4.7,986.8
2026-07-27T23:00,78.6,80,71.9,86.7,0.0,0.0,0.0,0,4.1,986.4
