time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-07-22T00:00,78.4,78,70.9,83.6,0.0,0.0,0.0,90,16.4,990.1
2026-07-22T01:00,77.5,79,70.5,84.3,0.0,0.0,0.0,99,13.1,989.4
2026-07-22T02:00,75.9,84,70.7,83.3,0.0,0.0,0.0,3,12.3,988.8
2026-07-22T03:00,74.8,89,71.3,82.5,0.0,0.0,0.0,7,9.8,989.4
2026-07-22T04:00,74.5,90,71.4,82.2,0.0,0.0,0.0,81,9.7,989.6
2026-07-22T05:00,73.9,92,71.4,81.5,0.0,0.0,0.0,52,9.4,989.5
2026-07-22T06:00,73.6,92,71.1,80.6,0.0,0.0,0.0,61,10.4,989.8
2026-07-22T07:00,73.9,94,72.1,81.8,1.0,0.0,1.0,100,8.2,990.3
2026-07-22T08:00,75.1,95,73.6,84.3,75.0,6.3,74.0,55,3.7,991.1
2026-07-22T09:00,77.5,90,74.3,85.3,270.0,424.0,117.0,50,8.3,991.6
2026-07-22T10:00,80.1,84,74.8,87.1,285.0,25.4,271.0,100,12.2,991.8
2026-07-22T11:00,82.8,74,73.6,88.0,329.0,248.2,151.0,100,14.8,992.1
2026-07-22T12:00,84.6,68,72.8,89.4,512.0,430.7,147.0,100,14.4,992.0
2026-07-22T13:00,85.7,69,74.4,94.4,761.0,578.7,221.0,51,11.7,991.9
2026-07-22T14:00,88.2,63,74.0,96.0,752.0,580.4,190.0,41,13.2,991.5
2026-07-22T15:00,88.9,60,73.2,97.2,819.0,603.8,245.0,30,11.7,991.1
2026-07-22T16:00,89.5,60,73.8,96.8,743.0,688.8,136.0,37,13.7,990.6
2026-07-22T17:00,89.3,58,72.6,95.3,700.0,802.7,86.0,52,14.5,990.3
2026-07-22T18:00,87.5,64,73.9,94.7,352.0,331.4,150.0,9,9.8,990.5
2026-07-22T19:00,88.4,59,72.3,93.4,351.0,533.2,124.0,6,14.2,990.4
2026-07-22T20:00,86.0,64,72.4,92.1,129.0,252.3,72.0,0,12.5,990.6
2026-07-22T21:00,79.9,89,76.3,87.9,0.0,0.0,0.0,59,14.3,991.4
2026-07-22T22:00,79.9,83,74.3,87.3,0.0,0.0,0.0,26,13.8,991.6
2026-07-22T23:00,79.1,84,73.8,87.5,0.0,0.0,0.0,1,11.5,992.1
