time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-05-20T00:00,73.4,66,61.4,76.7,0.0,0.0,0.0,100,5.1,997.1
2026-05-20T01:00,71.3,69,60.6,74.6,0.0,0.0,0.0,30,4.7,996.9
2026-05-20T02:00,69.4,74,60.7,72.1,0.0,0.0,0.0,2,4.2,996.5
2026-05-20T03:00,68.6,77,61.1,71.4,0.0,0.0,0.0,11,2.6,996.0
2026-05-20T04:00,67.6,82,62.0,70.5,0.0,0.0,0.0,50,4.8,995.9
2026-05-20T05:00,66.7,86,62.4,69.4,0.0,0.0,0.0,28,2.1,995.9
2026-05-20T06:00,66.4,90,63.4,70.2,0.0,0.0,0.0,0,2.0,996.4
2026-05-20T07:00,66.1,91,63.4,69.3,8.0,15.5,7.0,2,4.0,996.5
2026-05-20T08:00,70.5,90,67.4,76.7,144.0,429.1,62.0,19,3.3,996.9
2026-05-20T09:00,75.3,80,68.7,81.8,344.0,604.1,107.0,10,2.0,996.9
2026-05-20T10:00,81.1,71,70.8,89.2,550.0,724.3,130.0,1,0.9,997.2
2026-05-20T11:00,84.1,64,70.6,94.1,731.0,782.9,151.0,19,1.8,996.6
2026-05-20T12:00,86.9,57,69.8,97.0,777.0,650.1,215.0,29,1.8,996.6
2026-05-20T13:00,87.1,52,67.3,91.7,570.0,459.6,137.0,29,6.5,995.9
2026-05-20T14:00,88.3,48,66.1,95.8,844.0,640.0,224.0,18,4.7,995.2
2026-05-20T15:00,91.0,46,67.4,101.9,927.0,790.5,182.0,18,1.3,994.6
2026-05-20T16:00,90.4,42,64.2,95.3,634.0,559.6,150.0,25,2.8,993.6
2026-05-20T17:00,89.9,43,64.4,93.7,603.0,602.8,156.0,26,6.1,992.8
2026-05-20T18:00,90.2,44,65.4,95.6,506.0,628.5,141.0,41,0.7,992.6
2026-05-20T19:00,84.7,54,66.2,88.2,245.0,88.9,210.0,100,8.1,993.0
2026-05-20T20:00,77.0,74,68.1,80.0,22.0,0.0,22.0,100,10.7,992.7
2026-05-20T21:00,74.8,76,66.8,77.2,0.0,0.0,0.0,100,10.6,993.1
2026-05-20T22:00,74.7,72,65.0,79.6,0.0,0.0,0.0,77,2.1,992.9
2026-05-20T23:00,72.3,81,66.2,77.7,0.0,0.0,0.0,46,2.4,993.3
