time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-04-15T00:00,64.7,66,53.1,63.9,0.0,0.0,0.0,0,8.9,995.2
2026-04-15T01:00,62.9,66,51.3,61.8,0.0,0.0,0.0,0,14.8,995.5
2026-04-15T02:00,60.8,66,49.4,59.9,0.0,0.0,0.0,0,13.7,994.8
2026-04-15T03:00,59.5,66,48.2,57.6,0.0,0.0,0.0,0,11.3,994.4
2026-04-15T04:00,58.4,67,47.5,56.9,0.0,0.0,0.0,0,6.8,994.4
2026-04-15T05:00,57.3,69,47.2,56.2,0.0,0.0,0.0,0,11.4,994.3
2026-04-15T06:00,56.3,76,48.8,54.8,0.0,0.0,0.0,0,6.3,994.5
2026-04-15T07:00,55.0,80,48.9,53.9,0.0,0.0,0.0,0,6.8,994.7
2026-04-15T08:00,56.5,88,53.0,56.9,54.8,228.1,28.2,4,5.9,995.7
2026-04-15T09:00,64.4,72,55.2,65.6,247.0,569.8,79.2,0,2.4,996.7
2026-04-15T10:00,71.8,61,57.6,72.7,464.2,723.5,108.0,5,4.0,996.6
2026-04-15T11:00,77.5,51,58.0,79.8,660.8,802.4,128.5,0,4.0,996.9
2026-04-15T12:00,80.7,46,58.0,83.3,817.5,845.6,144.8,0,7.4,996.6
2026-04-15T13:00,82.1,45,58.7,86.6,918.0,866.7,155.2,1,6.4,996.1
2026-04-15T14:00,83.7,45,60.1,88.1,957.5,885.1,151.0,2,7.9,995.8
2026-04-15T15:00,85.1,39,57.4,87.4,923.8,872.3,150.2,6,10.3,995.4
2026-04-15T16:00,85.8,38,57.3,87.9,825.5,849.7,138.5,0,8.6,994.6
2026-04-15T17:00,86.1,38,57.5,86.5,670.0,791.4,130.5,2,8.9,994.3
2026-04-15T18:00,85.5,36,55.5,84.4,468.2,669.9,123.2,3,8.0,993.8
2026-04-15T19:00,83.3,34,52.0,80.7,254.5,496.3,95.8,4,10.7,993.5
2026-04-15T20:00,78.7,39,51.7,78.1,64.5,227.8,35.0,12,8.9,993.7
2026-04-15T21:00,73.5,48,52.6,73.6,0.0,0.0,0.0,8,8.8,993.8
2026-04-15T22:00,70.6,52,52.1,69.7,0.0,0.0,0.0,4,7.1,993.7
2026-04-15T23:00,68.1,57,52.3,67.2,0.0,0.0,0.0,0,9.4,994.1
