time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-04-04T00:00,69.9,68,58.9,71.7,0.0,0.0,0.0,14,12.2,1000.1
2026-04-04T01:00,68.2,75,60.0,68.9,0.0,0.0,0.0,2,16.3,1000.1
2026-04-04T02:00,66.1,78,59.1,68.1,0.0,0.0,0.0,26,9.7,999.8
2026-04-04T03:00,64.9,82,59.2,67.5,0.0,0.0,0.0,4,8.2,999.3
2026-04-04T04:00,64.5,84,59.6,66.2,0.0,0.0,0.0,1,4.8,999.1
2026-04-04T05:00,63.6,89,60.3,66.1,0.0,0.0,0.0,22,1.8,999.0
2026-04-04T06:00,64.1,87,60.2,67.3,0.0,0.0,0.0,34,3.3,999.2
2026-04-04T07:00,63.8,93,61.7,67.2,0.0,0.0,0.0,45,4.0,999.5
2026-04-04T08:00,63.9,99,63.6,68.0,18.2,38.0,14.8,100,4.6,999.9
2026-04-04T09:00,65.8,97,65.0,69.6,66.5,42.5,56.0,100,5.6,1000.0
2026-04-04T10:00,68.5,94,66.7,72.7,181.5,69.2,150.5,100,6.5,1000.2
2026-04-04T11:00,71.3,85,66.6,74.2,364.8,183.2,250.8,100,10.0,999.9
2026-04-04T12:00,73.5,81,67.3,77.0,442.5,251.3,252.0,100,9.6,1000.0
2026-04-04T13:00,74.6,76,66.5,77.7,343.8,204.2,171.0,100,9.4,999.4
2026-04-04T14:00,76.8,71,66.7,81.0,337.0,176.1,182.0,66,7.2,999.1
2026-04-04T15:00,79.3,60,64.2,81.4,609.2,456.5,217.5,78,11.2,997.9
2026-04-04T16:00,77.9,68,66.5,80.1,557.8,136.3,451.2,78,13.3,996.7
2026-04-04T17:00,80.0,60,64.8,81.1,452.2,302.0,254.2,99,13.5,996.5
2026-04-04T18:00,78.7,66,66.4,82.8,307.8,379.3,122.2,16,8.1,995.7
2026-04-04T19:00,77.1,63,63.5,78.9,214.5,415.5,92.8,0,11.7,995.4
2026-04-04T20:00,74.9,68,63.7,77.8,46.5,163.8,27.5,0,11.2,995.3
2026-04-04T21:00,72.4,77,64.8,76.8,0.0,0.0,0.0,0,10.5,995.0
2026-04-04T22:00,69.7,86,65.3,74.4,0.0,0.0,0.0,0,10.5,995.7
2026-04-04T23:00,69.8,84,64.8,74.7,0.0,0.0,0.0,5,7.5,996.3
