time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-07-12T00:00,73.9,93,71.8,82.4,0.0,0.0,0.0,96,6.3,994.4
2026-07-12T01:00,75.0,92,72.5,84.1,0.0,0.0,0.0,13,8.5,994.4
2026-07-12T02:00,74.2,91,71.4,81.8,0.0,0.0,0.0,2,10.2,994.1
2026-07-12T03:00,74.1,88,70.3,81.9,0.0,0.0,0.0,81,5.7,993.8
2026-07-12T04:00,73.9,92,71.4,81.6,0.0,0.0,0.0,54,7.2,993.4
2026-07-12T05:00,73.1,94,71.3,80.9,0.0,0.0,0.0,5,6.0,993.5
2026-07-12T06:00,72.7,95,71.2,80.7,0.0,0.0,0.0,18,2.4,993.6
2026-07-12T07:00,72.1,97,71.2,79.7,6.0,17.2,5.0,50,1.9,994.1
2026-07-12T08:00,73.7,98,73.1,83.0,123.0,304.0,69.0,50,4.1,994.8
2026-07-12T09:00,77.4,91,74.5,87.4,299.0,392.5,151.0,97,1.8,995.2
2026-07-12T10:00,81.1,83,75.4,91.5,521.0,674.2,140.0,8,1.4,995.7
2026-07-12T11:00,84.7,70,73.8,95.2,703.0,760.2,149.0,44,3.6,996.1
2026-07-12T12:00,87.9,60,72.3,96.1,765.0,698.9,166.0,37,9.6,996.2
2026-07-12T13:00,88.1,62,73.4,95.0,649.0,539.8,141.0,40,11.2,995.9
2026-07-12T14:00,88.2,59,72.0,94.6,194.0,0.0,194.0,25,7.6,994.6
2026-07-12T15:00,87.9,60,72.3,99.2,900.0,546.5,377.0,44,5.2,994.1
2026-07-12T16:00,82.4,73,72.9,90.7,425.0,122.8,316.0,99,2.9,993.7
2026-07-12T17:00,77.2,95,75.6,85.8,478.0,25.9,458.0,100,8.7,994.3
2026-07-12T18:00,75.7,94,73.9,85.1,165.0,0.0,165.0,99,2.7,993.2
2026-07-12T19:00,77.6,84,72.4,86.2,292.0,100.9,248.0,67,3.0,992.7
2026-07-12T20:00,77.4,92,74.9,86.9,143.0,33.5,135.0,100,5.1,993.8
2026-07-12T21:00,76.2,93,74.0,85.1,0.0,0.0,0.0,99,5.6,993.8
2026-07-12T22:00,75.2,95,73.7,83.9,0.0,0.0,0.0,99,11.1,994.1
2026-07-12T23:00,75.8,94,74.0,85.5,0.0,0.0,0.0,100,3.4,994.9
