time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-04-26T00:00,64.9,87,60.9,67.3,0.0,0.0,0.0,82,1.8,986.0
2026-04-26T01:00,64.2,89,60.9,66.7,0.0,0.0,0.0,88,2.8,986.5
2026-04-26T02:00,62.5,91,59.9,65.2,0.0,0.0,0.0,14,1.1,986.1
2026-04-26T03:00,62.0,91,59.3,64.6,0.0,0.0,0.0,10,1.4,985.8
2026-04-26T04:00,61.2,94,59.4,63.2,0.0,0.0,0.0,16,4.5,985.6
2026-04-26T05:00,60.9,95,59.5,62.3,0.0,0.0,0.0,100,7.9,986.1
2026-04-26T06:00,62.4,97,61.6,65.0,0.0,0.0,0.0,100,8.4,986.4
2026-04-26T07:00,62.7,94,60.9,65.5,0.0,0.0,0.0,100,10.3,987.0
2026-04-26T08:00,63.5,94,61.7,66.1,65.0,36.5,60.0,35,8.1,987.8
2026-04-26T09:00,65.4,89,62.1,67.0,278.0,492.1,113.0,100,8.9,988.0
2026-04-26T10:00,68.5,80,62.0,70.2,329.0,60.4,297.0,62,7.0,988.8
2026-04-26T11:00,72.7,73,63.5,76.1,707.0,791.9,155.0,34,8.1,989.3
2026-04-26T12:00,75.6,66,63.4,78.9,774.0,617.5,264.0,29,9.8,989.2
2026-04-26T13:00,76.9,59,61.5,80.9,803.0,645.8,217.0,100,7.0,989.3
2026-04-26T14:00,78.8,57,62.3,84.2,838.0,660.3,220.0,35,5.4,989.3
2026-04-26T15:00,79.5,54,61.4,82.0,776.0,659.5,176.0,29,10.2,988.8
2026-04-26T16:00,80.9,46,58.2,83.3,731.0,676.6,169.0,23,5.8,988.4
2026-04-26T17:00,81.6,43,56.9,83.3,692.0,777.1,145.0,5,5.3,988.4
2026-04-26T18:00,81.7,38,53.6,80.9,412.0,561.1,110.0,9,5.1,988.5
2026-04-26T19:00,81.1,39,53.8,79.9,262.0,437.7,111.0,50,6.5,988.8
2026-04-26T20:00,76.2,45,53.3,74.3,47.0,35.2,42.0,14,12.0,989.1
2026-04-26T21:00,70.3,64,57.6,71.5,0.0,0.0,0.0,0,10.4,989.5
2026-04-26T22:00,69.0,62,55.4,69.0,0.0,0.0,0.0,0,12.8,990.4
2026-04-26T23:00,69.6,59,54.7,67.4,0.0,0.0,0.0,0,22.4,991.8
