time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-08-29T00:00,72.0,93,69.8,78.5,0.0,0.0,0.0,100,10.3,994.4
2026-08-29T01:00,72.3,92,69.9,79.4,0.0,0.0,0.0,19,7.7,994.8
2026-08-29T02:00,72.1,92,69.7,77.7,0.0,0.0,0.0,100,10.6,994.6
2026-08-29T03:00,72.0,93,69.8,78.5,0.0,0.0,0.0,38,9.7,994.6
2026-08-29T04:00,71.3,95,69.8,78.1,0.0,0.0,0.0,100,10.0,994.7
2026-08-29T05:00,71.3,96,70.1,78.3,0.0,0.0,0.0,6,10.0,994.8
2026-08-29T06:00,71.0,94,69.2,77.8,0.0,0.0,0.0,18,4.2,994.9
2026-08-29T07:00,70.8,93,68.7,76.9,0.0,0.0,0.0,31,6.0,995.6
2026-08-29T08:00,71.0,94,69.2,77.8,48.0,223.7,23.0,3,6.6,996.2
2026-08-29T09:00,72.5,94,70.7,79.4,235.0,588.4,67.0,8,5.1,996.7
2026-08-29T10:00,75.2,95,73.7,82.9,439.0,690.2,105.0,6,7.1,996.9
2026-08-29T11:00,78.3,87,74.1,86.5,609.0,549.2,249.0,20,7.9,997.1
2026-08-29T12:00,80.4,81,74.1,90.0,726.0,366.6,437.0,100,6.7,997.1
2026-08-29T13:00,83.4,72,73.4,93.4,720.0,596.3,199.0,29,4.7,997.0
2026-08-29T14:00,84.5,71,74.0,94.9,716.0,629.5,146.0,100,4.3,997.0
2026-08-29T15:00,86.9,64,73.3,96.1,724.0,516.1,269.0,55,7.2,996.5
2026-08-29T16:00,89.3,60,73.6,100.4,653.0,675.7,110.0,55,0.8,995.8
2026-08-29T17:00,86.5,61,71.5,94.6,19.0,0.0,19.0,27,1.8,995.0
2026-08-29T18:00,87.2,63,73.0,94.7,305.0,462.7,69.0,23,4.5,994.9
2026-08-29T19:00,82.8,80,76.0,92.4,216.0,381.7,96.0,100,4.4,995.1
2026-08-29T20:00,81.6,66,69.1,88.6,0.0,0.0,0.0,26,3.0,995.1
2026-08-29T21:00,77.4,83,71.8,85.4,0.0,0.0,0.0,100,4.9,995.1
2026-08-29T22:00,77.9,83,72.3,85.9,0.0,0.0,0.0,0,6.1,996.6
2026-08-29T23:00,76.7,82,70.8,83.3,0.0,0.0,0.0,44,6.2,997.4
