time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-05-08T00:00,59.5,73,50.8,58.4,0.0,0.0,0.0,0,12.5,990.0
2026-05-08T01:00,57.6,79,51.1,56.8,0.0,0.0,0.0,12,11.3,990.0
2026-05-08T02:00,56.2,84,51.4,55.5,0.0,0.0,0.0,0,12.0,990.0
2026-05-08T03:00,55.1,87,51.3,54.4,0.0,0.0,0.0,10,7.9,989.8
2026-05-08T04:00,53.7,89,50.5,52.5,0.0,0.0,0.0,1,9.4,989.5
2026-05-08T05:00,52.6,91,50.1,51.4,0.0,0.0,0.0,3,9.9,989.5
2026-05-08T06:00,51.6,91,49.1,50.4,0.0,0.0,0.0,1,10.1,990.1
2026-05-08T07:00,50.5,92,48.3,49.3,4.0,19.7,3.0,5,9.2,991.0
2026-05-08T08:00,54.5,93,52.5,53.9,123.0,261.4,80.0,12,6.0,992.3
2026-05-08T09:00,59.6,77,52.4,57.9,310.0,281.7,206.0,85,7.9,993.2
2026-05-08T10:00,63.2,70,53.3,61.9,528.0,344.7,335.0,80,6.5,993.5
2026-05-08T11:00,66.7,63,53.7,65.1,609.0,99.5,537.0,97,8.7,993.8
2026-05-08T12:00,68.7,57,52.9,70.3,808.0,562.7,330.0,97,5.4,993.6
2026-05-08T13:00,71.1,50,51.5,75.0,982.0,865.9,178.0,52,3.7,992.8
2026-05-08T14:00,72.8,48,51.9,76.8,1013.0,858.2,193.0,2,4.7,992.0
2026-05-08T15:00,73.7,45,51.0,77.1,960.0,727.9,284.0,97,4.5,991.1
2026-05-08T16:00,73.4,48,52.5,75.5,816.0,451.9,432.0,97,4.5,990.3
2026-05-08T17:00,71.9,51,52.8,71.3,578.0,59.4,535.0,97,4.9,989.9
2026-05-08T18:00,70.3,53,52.4,69.2,406.0,53.5,376.0,98,6.1,989.7
2026-05-08T19:00,69.2,58,53.8,68.7,236.0,29.7,225.0,100,5.5,989.6
2026-05-08T20:00,67.5,61,53.5,67.4,41.0,0.0,41.0,98,5.5,990.0
2026-05-08T21:00,65.5,66,53.8,66.2,0.0,0.0,0.0,98,5.3,990.1
2026-05-08T22:00,63.8,75,55.7,65.2,0.0,0.0,0.0,98,5.8,990.2
2026-05-08T23:00,62.2,82,56.6,63.9,0.0,0.0,0.0,98,5.5,990.3
