time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-07-25T00:00,73.4,98,72.8,81.1,0.0,0.0,0.0,100,7.7,994.8
2026-07-25T01:00,73.3,99,73.0,82.2,0.0,0.0,0.0,100,4.7,994.6
2026-07-25T02:00,73.0,99,72.7,82.3,0.0,0.0,0.0,100,1.9,994.5
2026-07-25T03:00,73.0,99,72.7,82.1,0.0,0.0,0.0,100,1.1,993.9
2026-07-25T04:00,73.3,99,73.0,81.9,0.0,0.0,0.0,100,3.2,994.0
2026-07-25T05:00,73.3,99,73.0,82.4,0.0,0.0,0.0,100,1.9,993.9
2026-07-25T06:00,73.2,100,73.2,82.2,0.0,0.0,0.0,100,2.8,994.2
2026-07-25T07:00,73.8,97,72.9,82.9,0.0,0.0,0.0,100,2.3,994.2
2026-07-25T08:00,73.9,100,73.9,83.9,42.0,0.0,42.0,100,1.2,994.5
2026-07-25T09:00,75.3,100,75.3,85.9,210.0,92.8,177.0,100,1.4,994.9
2026-07-25T10:00,77.2,94,75.3,87.0,333.0,51.2,305.0,100,3.2,995.2
2026-07-25T11:00,81.1,80,74.4,89.1,408.0,74.3,355.0,32,7.6,995.2
2026-07-25T12:00,82.4,76,74.1,91.5,674.0,462.0,284.0,30,7.6,995.6
2026-07-25T13:00,85.0,66,72.4,93.4,851.0,578.3,313.0,8,11.6,995.1
2026-07-25T14:00,86.9,66,74.2,97.0,833.0,526.1,325.0,31,8.9,994.5
2026-07-25T15:00,87.8,59,71.7,97.1,834.0,583.4,281.0,12,7.4,994.2
2026-07-25T16:00,88.4,56,70.7,96.3,735.0,606.9,202.0,18,7.0,993.1
2026-07-25T17:00,88.2,62,73.5,96.7,649.0,663.2,144.0,32,7.3,992.5
2026-07-25T18:00,89.1,58,72.4,96.2,492.0,540.0,165.0,46,6.0,992.6
2026-07-25T19:00,87.4,61,72.3,93.7,282.0,66.5,254.0,61,9.8,992.4
2026-07-25T20:00,85.7,64,72.2,91.9,126.0,167.9,89.0,17,10.8,992.3
2026-07-25T21:00,82.7,67,70.6,89.1,0.0,0.0,0.0,4,12.2,992.1
2026-07-25T22:00,80.8,74,71.7,88.9,0.0,0.0,0.0,1,7.5,992.1
2026-07-25T23:00,78.2,87,74.0,87.5,0.0,0.0,0.0,16,7.3,992.2
