time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-09-07T00:00,74.7,87,70.5,81.2,0.0,0.0,0.0,100,5.9,990.0
2026-09-07T01:00,74.1,84,69.0,79.4,0.0,0.0,0.0,50,6.4,990.2
2026-09-07T02:00,72.7,85,67.9,77.3,0.0,0.0,0.0,92,8.2,990.1
2026-09-07T03:00,72.1,88,68.4,77.4,0.0,0.0,0.0,50,8.1,990.2
2026-09-07T04:00,71.3,90,68.2,77.0,0.0,0.0,0.0,1,7.2,990.1
2026-09-07T05:00,71.0,93,68.8,76.6,0.0,0.0,0.0,3,10.8,990.2
2026-09-07T06:00,70.4,95,68.9,76.2,0.0,0.0,0.0,100,10.7,990.9
2026-09-07T07:00,71.4,96,70.2,78.2,0.0,0.0,0.0,100,10.0,991.7
2026-09-07T08:00,72.1,95,70.5,78.7,8.0,0.0,8.0,100,8.2,992.5
2026-09-07T09:00,73.3,90,70.2,78.9,79.0,0.0,79.0,100,8.6,992.8
2026-09-07T10:00,74.9,92,72.5,82.3,270.0,176.6,188.0,100,6.0,993.3
2026-09-07T11:00,76.1,90,73.0,83.5,330.0,4.7,327.0,100,7.3,993.8
2026-09-07T12:00,77.3,78,69.9,81.8,139.0,0.0,139.0,100,10.4,994.4
2026-09-07T13:00,82.2,59,66.5,84.6,339.0,1.2,338.0,41,11.0,993.2
2026-09-07T14:00,80.2,75,71.6,88.3,804.0,620.5,258.0,100,9.6,994.5
2026-09-07T15:00,79.9,74,70.9,85.4,275.0,132.5,162.0,100,9.1,994.2
2026-09-07T16:00,80.4,74,71.4,86.4,468.0,318.6,222.0,35,8.5,993.9
2026-09-07T17:00,82.9,66,70.3,88.1,544.0,591.8,164.0,29,8.3,993.4
2026-09-07T18:00,81.6,67,69.6,86.1,334.0,264.7,209.0,50,9.9,993.8
2026-09-07T19:00,80.4,68,68.9,83.9,166.0,244.4,99.0,21,13.0,994.4
2026-09-07T20:00,78.4,70,67.8,82.8,0.0,0.0,0.0,0,12.1,994.2
2026-09-07T21:00,76.2,74,67.3,81.1,0.0,0.0,0.0,2,12.0,995.0
2026-09-07T22:00,76.1,69,65.2,79.7,0.0,0.0,0.0,0,14.6,996.1
2026-09-07T23:00,74.6,75,66.1,80.3,0.0,0.0,0.0,2,14.8,996.7
