time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-03-29T00:00,49.7,33,21.8,41.9,0.0,0.0,0.0,0,19.7,1006.2
2026-03-29T01:00,48.2,40,25.0,40.6,0.0,0.0,0.0,0,17.5,1006.6
2026-03-29T02:00,46.9,44,26.1,39.2,0.0,0.0,0.0,0,17.3,1006.6
2026-03-29T03:00,45.6,46,26.0,38.5,0.0,0.0,0.0,0,15.2,1006.3
2026-03-29T04:00,44.8,45,24.7,37.3,0.0,0.0,0.0,0,15.2,1006.7
2026-03-29T05:00,43.1,54,27.6,36.1,0.0,0.0,0.0,0,15.6,1007.3
2026-03-29T06:00,41.8,57,27.7,34.8,0.0,0.0,0.0,0,15.7,1007.5
2026-03-29T07:00,40.2,65,29.4,33.3,0.0,0.0,0.0,0,14.6,1008.0
2026-03-29T08:00,40.0,67,29.9,33.4,18.8,151.0,7.0,0,13.1,1008.4
2026-03-29T09:00,44.8,57,30.5,37.2,186.5,570.2,61.8,1,12.7,1009.6
2026-03-29T10:00,49.6,44,28.6,40.8,415.2,760.1,95.2,0,14.0,1010.0
2026-03-29T11:00,53.7,41,30.5,45.9,623.0,852.0,114.5,7,13.2,1010.1
2026-03-29T12:00,57.7,42,34.8,53.2,780.8,866.8,144.2,2,9.7,1009.8
2026-03-29T13:00,60.1,47,39.8,57.4,795.2,668.0,244.8,100,7.9,1009.0
2026-03-29T14:00,62.2,45,40.6,58.1,653.5,371.2,334.2,100,8.2,1008.3
2026-03-29T15:00,64.0,46,42.8,59.3,538.0,236.4,339.5,100,7.9,1007.1
2026-03-29T16:00,64.6,51,46.0,60.8,463.2,287.1,243.8,100,8.0,1006.1
2026-03-29T17:00,65.9,48,45.7,62.5,348.5,176.3,235.8,100,6.7,1005.4
2026-03-29T18:00,65.8,50,46.7,62.3,275.5,166.3,196.8,12,7.9,1005.2
2026-03-29T19:00,64.5,49,44.9,60.5,210.0,448.5,85.5,32,9.2,1004.8
2026-03-29T20:00,62.2,55,45.8,59.5,35.8,106.2,24.2,12,8.7,1004.4
2026-03-29T21:00,60.8,54,44.1,58.0,0.0,0.0,0.0,2,8.6,1004.5
2026-03-29T22:00,59.8,56,44.1,56.6,0.0,0.0,0.0,6,7.7,1004.7
2026-03-29T23:00,59.6,56,43.9,57.1,0.0,0.0,0.0,25,7.9,1004.9
