time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-07-19T00:00,77.5,88,73.6,87.0,0.0,0.0,0.0,100,2.1,990.8
2026-07-19T01:00,77.6,90,74.5,87.1,0.0,0.0,0.0,93,5.6,991.2
2026-07-19T02:00,76.8,89,73.3,85.7,0.0,0.0,0.0,100,7.9,990.6
2026-07-19T03:00,75.7,89,72.3,83.5,0.0,0.0,0.0,46,11.0,990.5
2026-07-19T04:00,74.9,91,72.1,83.2,0.0,0.0,0.0,36,11.9,990.3
2026-07-19T05:00,74.7,92,72.2,83.0,0.0,0.0,0.0,35,10.8,989.8
2026-07-19T06:00,74.3,94,72.5,82.9,0.0,0.0,0.0,50,9.9,989.8
2026-07-19T07:00,74.2,95,72.7,83.1,4.0,19.1,3.0,50,9.9,990.4
2026-07-19T08:00,76.2,93,74.0,85.8,121.0,461.4,45.0,5,4.4,991.0
2026-07-19T09:00,79.0,88,75.1,88.3,312.0,606.9,90.0,50,5.2,991.6
2026-07-19T10:00,82.9,80,76.1,92.9,498.0,579.7,176.0,5,4.7,991.9
2026-07-19T11:00,86.3,73,76.6,98.1,687.0,732.6,159.0,41,4.4,992.0
2026-07-19T12:00,88.6,69,77.1,102.6,825.0,812.5,134.0,32,4.0,991.9
2026-07-19T13:00,90.0,65,76.6,103.3,874.0,711.8,208.0,100,5.2,991.4
2026-07-19T14:00,80.9,91,78.0,92.5,574.0,291.6,291.0,100,1.8,990.6
2026-07-19T15:00,84.2,82,78.1,100.9,930.0,746.1,219.0,66,1.6,990.3
2026-07-19T16:00,88.9,64,75.1,100.3,821.0,500.2,379.0,100,6.5,989.8
2026-07-19T17:00,89.2,67,76.8,99.3,717.0,763.3,131.0,24,9.7,989.8
2026-07-19T18:00,89.3,61,74.1,96.7,542.0,680.4,125.0,4,8.3,989.3
2026-07-19T19:00,88.2,62,73.5,95.2,333.0,472.4,130.0,0,9.0,989.3
2026-07-19T20:00,86.0,65,72.9,93.6,134.0,268.8,72.0,25,6.6,989.3
2026-07-19T21:00,82.5,73,73.0,90.0,0.0,0.0,0.0,10,10.1,989.7
2026-07-19T22:00,80.2,78,72.7,88.1,0.0,0.0,0.0,67,7.9,989.9
2026-07-19T23:00,78.6,80,71.9,85.8,0.0,0.0,0.0,100,9.5,989.8
