time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-07-10T00:00,76.7,88,72.9,84.2,0.0,0.0,0.0,50,11.2,993.7
2026-07-10T01:00,75.3,87,71.2,82.4,0.0,0.0,0.0,47,9.6,993.8
2026-07-10T02:00,74.2,89,70.8,81.5,0.0,0.0,0.0,1,9.3,993.7
2026-07-10T03:00,73.5,89,70.1,81.3,0.0,0.0,0.0,1,11.2,993.1
2026-07-10T04:00,72.9,91,70.1,79.7,0.0,0.0,0.0,2,10.0,992.6
2026-07-10T05:00,72.4,92,70.0,79.1,0.0,0.0,0.0,0,12.1,992.9
2026-07-10T06:00,71.8,92,69.3,78.7,0.0,0.0,0.0,1,10.4,992.9
2026-07-10T07:00,71.5,95,70.0,78.3,7.0,16.7,6.0,7,9.4,993.2
2026-07-10T08:00,76.0,86,71.5,82.8,136.0,463.9,52.0,2,7.7,993.9
2026-07-10T09:00,80.3,81,74.0,87.6,327.0,610.3,95.0,2,9.1,993.8
2026-07-10T10:00,85.6,71,75.1,92.8,528.0,743.4,106.0,1,10.7,994.7
2026-07-10T11:00,88.5,64,74.8,96.3,630.0,670.4,140.0,26,10.8,995.1
2026-07-10T12:00,89.2,62,74.4,94.9,549.0,246.9,337.0,41,13.9,995.0
2026-07-10T13:00,91.0,57,73.6,97.0,558.0,0.0,558.0,100,12.5,994.4
2026-07-10T14:00,89.4,54,70.6,92.4,175.0,0.0,176.0,45,16.2,994.2
2026-07-10T15:00,82.7,78,75.1,92.4,577.0,414.5,180.0,5,4.4,993.6
2026-07-10T16:00,87.2,64,73.5,97.3,718.0,212.7,529.0,50,4.9,993.3
2026-07-10T17:00,77.5,80,70.8,84.8,30.0,0.0,30.0,100,5.7,993.5
2026-07-10T18:00,76.5,91,73.6,84.9,348.0,3.2,346.0,100,5.8,993.1
2026-07-10T19:00,77.4,85,72.5,85.2,90.0,0.0,90.0,100,5.6,993.0
2026-07-10T20:00,77.8,85,72.9,86.2,107.0,8.3,105.0,100,5.7,992.7
2026-07-10T21:00,75.7,86,71.3,82.9,0.0,0.0,0.0,45,9.8,993.1
2026-07-10T22:00,75.1,90,72.0,82.5,0.0,0.0,0.0,36,5.7,993.2
2026-07-10T23:00,74.8,88,71.0,82.3,0.0,0.0,0.0,14,11.7,994.0
