time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-08-28T00:00,72.9,88,69.1,79.7,0.0,0.0,0.0,99,6.0,991.1
2026-08-28T01:00,72.0,89,68.5,78.5,0.0,0.0,0.0,99,5.6,991.2
2026-08-28T02:00,71.5,91,68.7,78.2,0.0,0.0,0.0,15,4.7,991.2
2026-08-28T03:00,70.8,92,68.4,76.5,0.0,0.0,0.0,11,4.0,991.1
2026-08-28T04:00,70.6,92,68.2,77.0,0.0,0.0,0.0,100,1.7,991.0
2026-08-28T05:00,71.8,98,71.2,80.2,0.0,0.0,0.0,100,1.1,991.3
2026-08-28T06:00,71.8,99,71.5,79.7,0.0,0.0,0.0,25,2.9,991.7
2026-08-28T07:00,70.5,94,68.7,77.0,0.0,0.0,0.0,16,2.8,991.9
2026-08-28T08:00,71.3,99,71.0,79.8,47.0,186.0,26.0,50,1.1,992.4
2026-08-28T09:00,73.3,98,72.7,82.5,214.0,257.2,140.0,100,1.1,992.8
2026-08-28T10:00,77.2,87,73.0,86.6,289.0,189.3,197.0,99,1.1,993.3
2026-08-28T11:00,81.6,78,74.1,91.9,606.0,549.0,245.0,50,2.3,993.6
2026-08-28T12:00,86.0,69,74.6,97.5,677.0,304.9,436.0,35,1.6,993.6
2026-08-28T13:00,87.2,66,74.4,98.2,765.0,643.9,201.0,39,4.9,993.4
2026-08-28T14:00,89.0,55,70.7,96.3,591.0,425.1,205.0,27,3.8,993.3
2026-08-28T15:00,88.2,63,74.0,97.6,690.0,632.1,131.0,33,5.6,992.9
2026-08-28T16:00,88.3,56,70.6,95.2,507.0,448.7,145.0,29,3.6,992.4
2026-08-28T17:00,80.6,77,72.7,87.5,468.0,392.4,201.0,100,7.4,992.1
2026-08-28T18:00,73.6,94,71.7,80.1,16.0,0.0,16.0,100,11.4,992.1
2026-08-28T19:00,73.8,89,70.3,80.4,49.0,0.0,49.0,97,4.5,991.7
2026-08-28T20:00,73.8,87,69.7,80.4,0.0,0.0,0.0,98,4.8,992.6
2026-08-28T21:00,72.0,87,67.9,77.6,0.0,0.0,0.0,99,9.2,992.7
2026-08-28T22:00,70.7,91,67.9,76.2,0.0,0.0,0.0,99,8.6,993.6
2026-08-28T23:00,71.1,93,68.9,77.4,0.0,0.0,0.0,100,12.1,994.1
