time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-08-12T00:00,76.2,88,72.4,84.6,0.0,0.0,0.0,13,5.4,994.1
2026-08-12T01:00,75.4,88,71.6,83.9,0.0,0.0,0.0,4,5.2,993.5
2026-08-12T02:00,75.3,88,71.5,82.8,0.0,0.0,0.0,69,6.6,993.6
2026-08-12T03:00,75.7,83,70.2,81.0,0.0,0.0,0.0,100,12.7,993.5
2026-08-12T04:00,72.4,95,70.9,76.2,0.0,0.0,0.0,100,16.5,992.2
2026-08-12T05:00,71.9,92,69.4,76.0,0.0,0.0,0.0,100,10.0,990.6
2026-08-12T06:00,71.5,93,69.4,78.4,0.0,0.0,0.0,100,4.2,989.9
2026-08-12T07:00,71.1,93,68.9,77.4,0.0,0.0,0.0,100,7.1,991.3
2026-08-12T08:00,71.8,95,70.3,78.1,20.0,0.0,20.0,83,8.1,991.9
2026-08-12T09:00,73.2,93,71.1,79.4,203.0,171.3,148.0,28,8.5,992.3
2026-08-12T10:00,76.7,86,72.2,83.3,429.0,379.3,233.0,53,8.4,992.6
2026-08-12T11:00,81.1,71,70.8,88.2,650.0,697.3,171.0,1,7.4,992.8
2026-08-12T12:00,84.7,71,74.2,93.9,798.0,771.9,165.0,29,10.2,992.9
2026-08-12T13:00,87.6,65,74.4,98.4,896.0,781.6,187.0,0,9.0,992.4
2026-08-12T14:00,90.8,59,74.5,102.4,929.0,796.2,179.0,1,7.5,992.1
2026-08-12T15:00,91.0,61,75.7,100.7,695.0,460.8,270.0,16,8.9,991.5
2026-08-12T16:00,91.9,62,77.0,103.4,784.0,721.5,171.0,26,8.2,990.2
2026-08-12T17:00,92.5,57,75.0,100.3,585.0,590.1,155.0,14,10.0,989.8
2026-08-12T18:00,91.6,57,74.2,98.1,486.0,606.0,142.0,6,11.2,989.6
2026-08-12T19:00,92.4,51,71.6,99.5,272.0,402.4,120.0,0,5.5,990.0
2026-08-12T20:00,88.3,63,74.1,97.2,70.0,69.9,58.0,0,7.8,989.9
2026-08-12T21:00,84.8,73,75.2,94.7,0.0,0.0,0.0,2,7.6,990.2
2026-08-12T22:00,83.6,74,74.4,91.8,0.0,0.0,0.0,0,14.3,990.9
2026-08-12T23:00,81.3,77,73.4,90.8,0.0,0.0,0.0,0,10.7,990.7
