time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-06-06T00:00,68.0,76,60.2,70.6,0.0,0.0,0.0,1,7.5,995.0
2026-06-06T01:00,66.7,81,60.6,69.2,0.0,0.0,0.0,10,7.5,994.3
2026-06-06T02:00,65.0,83,59.7,68.2,0.0,0.0,0.0,0,5.5,994.0
2026-06-06T03:00,63.6,83,58.3,65.7,0.0,0.0,0.0,1,5.2,993.7
2026-06-06T04:00,63.0,86,58.7,65.4,0.0,0.0,0.0,5,5.3,993.4
2026-06-06T05:00,61.5,90,58.6,63.9,0.0,0.0,0.0,9,4.4,993.1
2026-06-06T06:00,61.5,88,57.9,63.7,0.0,0.0,0.0,56,2.7,993.7
2026-06-06T07:00,61.7,91,59.0,63.6,14.0,0.0,14.0,99,2.7,994.5
2026-06-06T08:00,65.2,92,62.8,69.5,171.0,548.9,57.0,58,2.6,995.0
2026-06-06T09:00,69.6,89,66.2,73.9,364.0,574.6,131.0,54,4.7,996.2
2026-06-06T10:00,74.8,76,66.7,79.4,556.0,572.5,218.0,51,4.9,996.4
2026-06-06T11:00,78.3,71,68.1,85.9,742.0,721.7,201.0,22,4.3,996.0
2026-06-06T12:00,81.0,65,68.1,89.5,839.0,739.2,194.0,59,4.2,995.9
2026-06-06T13:00,82.5,60,67.2,91.9,937.0,757.4,217.0,25,4.5,995.1
2026-06-06T14:00,84.4,54,65.9,90.5,954.0,744.9,225.0,87,10.2,994.4
2026-06-06T15:00,85.0,50,64.3,91.2,983.0,875.7,147.0,8,9.0,993.9
2026-06-06T16:00,84.0,54,65.6,89.5,871.0,800.8,166.0,5,9.9,993.7
2026-06-06T17:00,84.8,53,65.8,88.2,746.0,819.0,123.0,10,11.9,993.1
2026-06-06T18:00,82.1,56,64.9,84.8,463.0,76.2,417.0,99,8.1,993.0
2026-06-06T19:00,81.3,57,64.6,83.9,244.0,16.6,237.0,99,9.3,992.5
2026-06-06T20:00,78.8,64,65.6,82.3,115.0,31.3,108.0,99,9.9,992.4
2026-06-06T21:00,75.5,73,66.2,80.9,0.0,0.0,0.0,0,6.5,992.2
2026-06-06T22:00,74.2,73,65.0,79.5,0.0,0.0,0.0,58,4.3,992.1
2026-06-06T23:00,72.7,75,64.3,76.6,0.0,0.0,0.0,1,1.8,992.4
