time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-02-20T00:00,68.6,72,59.2,69.1,0.0,0.0,0.0,100,20.2,983.8
2026-02-20T01:00,68.7,73,59.7,68.2,0.0,0.0,0.0,70,19.9,983.9
2026-02-20T02:00,69.0,77,61.5,69.1,0.0,0.0,0.0,41,20.6,984.2
2026-02-20T03:00,69.1,76,61.2,68.7,0.0,0.0,0.0,9,21.5,983.9
2026-02-20T04:00,67.9,81,61.9,68.3,0.0,0.0,0.0,100,20.0,983.5
2026-02-20T05:00,67.5,83,62.1,67.9,0.0,0.0,0.0,14,19.2,983.6
2026-02-20T06:00,67.9,86,63.6,69.1,0.0,0.0,0.0,2,18.9,983.8
2026-02-20T07:00,68.1,85,63.4,68.5,0.0,0.0,0.0,88,20.6,983.8
2026-02-20T08:00,68.9,84,63.9,70.1,31.8,114.3,19.0,51,18.4,984.5
2026-02-20T09:00,70.7,79,63.9,70.2,98.5,79.6,78.8,100,21.1,985.9
2026-02-20T10:00,67.1,68,56.2,64.8,290.8,383.4,127.5,2,14.8,987.0
2026-02-20T11:00,72.6,50,52.9,70.7,571.8,837.2,96.8,4,9.2,986.6
2026-02-20T12:00,77.0,36,48.0,73.0,693.5,896.5,99.0,0,14.0,987.1
2026-02-20T13:00,78.2,34,47.5,73.0,744.0,906.7,103.2,4,19.0,986.9
2026-02-20T14:00,79.4,31,46.2,74.2,716.8,856.2,121.8,1,17.9,986.3
2026-02-20T15:00,80.3,30,46.1,74.8,640.8,843.7,110.2,0,16.6,986.9
2026-02-20T16:00,80.1,30,45.8,74.1,504.8,794.3,97.5,23,16.1,986.5
2026-02-20T17:00,79.0,26,41.2,72.2,318.2,666.9,81.8,2,15.2,986.6
2026-02-20T18:00,76.1,26,38.7,70.8,120.0,426.8,47.5,3,11.5,987.1
2026-02-20T19:00,71.8,31,39.5,67.6,4.0,14.7,3.0,0,11.3,987.4
2026-02-20T20:00,68.9,31,37.0,64.4,0.0,0.0,0.0,14,13.0,988.1
2026-02-20T21:00,69.4,31,37.4,66.0,0.0,0.0,0.0,99,10.1,988.1
2026-02-20T22:00,66.7,37,39.6,63.7,0.0,0.0,0.0,100,8.2,988.4
2026-02-20T23:00,66.1,41,41.7,63.8,0.0,0.0,0.0,63,5.1,988.8
