time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-06-18T00:00,75.5,89,72.0,82.7,0.0,0.0,0.0,0,14.5,988.6
2026-06-18T01:00,74.9,86,70.5,80.7,0.0,0.0,0.0,0,16.7,989.1
2026-06-18T02:00,74.7,87,70.5,81.0,0.0,0.0,0.0,6,15.2,989.1
2026-06-18T03:00,74.4,91,71.6,80.5,0.0,0.0,0.0,7,16.6,988.8
2026-06-18T04:00,75.3,91,72.5,81.8,0.0,0.0,0.0,78,15.1,988.4
2026-06-18T05:00,75.7,90,72.5,82.2,0.0,0.0,0.0,100,15.0,987.9
2026-06-18T06:00,75.1,87,71.0,81.1,0.0,0.0,0.0,86,12.0,988.2
2026-06-18T07:00,75.0,91,72.2,82.2,14.0,13.8,13.0,11,11.3,988.7
2026-06-18T08:00,76.6,91,73.7,83.8,159.0,339.3,89.0,100,10.0,989.5
2026-06-18T09:00,77.2,89,73.7,83.8,32.0,0.0,32.0,100,12.3,990.1
2026-06-18T10:00,80.8,83,75.1,87.8,289.0,0.0,289.0,100,13.3,990.8
2026-06-18T11:00,82.0,81,75.5,89.1,370.0,214.0,210.0,100,14.0,990.6
2026-06-18T12:00,84.4,75,75.6,91.3,486.0,369.5,164.0,90,14.4,990.5
2026-06-18T13:00,85.6,72,75.6,93.3,693.0,602.6,120.0,99,17.6,990.2
2026-06-18T14:00,82.8,66,70.2,85.7,151.0,0.0,152.0,99,17.0,989.8
2026-06-18T15:00,75.3,100,75.3,84.7,378.0,0.0,378.0,99,3.9,989.1
2026-06-18T16:00,80.8,90,77.6,96.9,852.0,655.0,271.0,99,1.3,989.1
2026-06-18T17:00,77.0,93,74.8,84.7,564.0,67.6,512.0,100,10.8,989.2
2026-06-18T18:00,73.6,92,71.1,79.0,345.0,0.0,345.0,100,12.1,989.7
2026-06-18T19:00,70.7,96,69.5,75.7,7.0,0.0,7.0,100,8.6,989.8
2026-06-18T20:00,71.2,94,69.4,78.3,34.0,0.0,34.0,100,2.5,988.7
2026-06-18T21:00,70.8,94,69.0,76.4,0.0,0.0,0.0,100,8.3,988.4
2026-06-18T22:00,69.8,96,68.6,74.9,0.0,0.0,0.0,100,8.1,988.3
2026-06-18T23:00,71.1,98,70.5,78.3,0.0,0.0,0.0,100,5.4,988.5
