time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-08-13T00:00,81.2,77,73.3,90.2,0.0,0.0,0.0,34,12.1,990.6
2026-08-13T01:00,80.2,79,73.0,88.7,0.0,0.0,0.0,0,12.8,990.8
2026-08-13T02:00,79.3,84,74.1,88.7,0.0,0.0,0.0,0,13.0,990.4
2026-08-13T03:00,78.4,86,73.8,88.2,0.0,0.0,0.0,0,14.7,990.1
2026-08-13T04:00,77.7,85,72.9,86.8,0.0,0.0,0.0,0,11.9,989.7
2026-08-13T05:00,77.0,83,71.4,84.6,0.0,0.0,0.0,0,13.3,990.0
2026-08-13T06:00,75.8,89,72.4,83.7,0.0,0.0,0.0,0,11.1,990.8
2026-08-13T07:00,75.9,92,73.4,85.4,0.0,0.0,0.0,32,8.3,991.3
2026-08-13T08:00,77.9,93,75.7,88.3,71.0,271.8,36.0,43,8.8,992.2
2026-08-13T09:00,81.3,85,76.4,90.9,259.0,545.2,85.0,28,7.5,993.0
2026-08-13T10:00,85.1,75,76.3,94.0,460.0,656.3,122.0,50,8.8,993.1
2026-08-13T11:00,88.3,72,78.1,97.9,646.0,739.8,139.0,43,12.9,993.8
2026-08-13T12:00,90.3,69,78.8,99.5,565.0,499.7,156.0,39,12.5,994.1
2026-08-13T13:00,88.9,67,76.5,96.3,88.0,0.0,88.0,100,14.0,993.2
2026-08-13T14:00,92.8,54,73.8,97.2,108.0,0.0,108.0,45,16.7,993.1
2026-08-13T15:00,91.1,67,78.6,99.9,527.0,212.9,331.0,2,13.4,992.7
2026-08-13T16:00,90.1,63,75.8,98.0,240.0,0.0,241.0,100,9.5,992.4
2026-08-13T17:00,91.4,54,72.4,101.0,662.0,498.5,300.0,98,2.9,992.3
2026-08-13T18:00,90.7,61,75.4,100.1,291.0,0.0,291.0,63,5.4,992.3
2026-08-13T19:00,91.8,54,72.8,100.6,268.0,344.4,139.0,50,2.0,991.8
2026-08-13T20:00,89.9,61,74.6,99.8,9.0,0.0,9.0,46,2.3,991.9
2026-08-13T21:00,87.7,57,70.6,92.6,0.0,0.0,0.0,50,13.2,992.8
2026-08-13T22:00,81.7,74,72.6,88.9,0.0,0.0,0.0,33,9.0,993.6
2026-08-13T23:00,80.6,84,75.3,90.0,0.0,0.0,0.0,50,5.7,994.3
