time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-08-17T00:00,80.4,78,72.9,89.6,0.0,0.0,0.0,0,9.0,993.5
2026-08-17T01:00,79.8,82,73.8,89.6,0.0,0.0,0.0,5,9.9,993.2
2026-08-17T02:00,78.4,88,74.5,88.7,0.0,0.0,0.0,1,9.6,992.3
2026-08-17T03:00,78.5,84,73.3,87.8,0.0,0.0,0.0,0,12.0,991.7
2026-08-17T04:00,76.4,84,71.2,84.4,0.0,0.0,0.0,0,13.0,991.2
2026-08-17T05:00,75.5,88,71.7,84.0,0.0,0.0,0.0,3,13.1,991.1
2026-08-17T06:00,75.2,90,72.1,83.4,0.0,0.0,0.0,2,13.3,991.7
2026-08-17T07:00,74.9,90,71.8,83.0,0.0,0.0,0.0,0,12.3,992.2
2026-08-17T08:00,77.4,90,74.2,86.9,66.0,272.8,32.0,2,8.9,992.7
2026-08-17T09:00,83.8,71,73.3,90.7,255.0,559.4,81.0,5,9.3,993.2
2026-08-17T10:00,87.2,68,75.3,94.4,468.0,715.0,105.0,2,11.5,993.3
2026-08-17T11:00,90.9,64,77.0,100.0,659.0,792.9,121.0,0,11.6,993.4
2026-08-17T12:00,93.9,54,74.8,102.9,811.0,836.4,132.0,3,11.7,993.5
2026-08-17T13:00,94.6,53,74.9,104.7,908.0,856.9,138.0,11,11.5,992.5
2026-08-17T14:00,96.4,52,75.9,107.6,944.0,862.0,140.0,9,11.5,991.9
2026-08-17T15:00,97.7,48,74.7,108.3,907.0,835.4,145.0,13,10.2,991.5
2026-08-17T16:00,99.2,38,69.2,105.7,799.0,787.6,139.0,11,10.2,990.9
2026-08-17T17:00,98.4,42,71.4,105.8,657.0,738.0,129.0,20,6.9,990.0
2026-08-17T18:00,98.4,41,70.7,103.1,487.0,685.7,108.0,32,10.6,990.0
2026-08-17T19:00,95.4,48,72.6,101.8,208.0,47.1,191.0,0,9.3,989.6
2026-08-17T20:00,92.2,53,72.6,101.0,58.0,78.2,46.0,0,4.3,989.8
2026-08-17T21:00,89.8,55,71.5,97.3,0.0,0.0,0.0,24,10.1,990.4
2026-08-17T22:00,80.1,81,73.7,84.9,0.0,0.0,0.0,25,22.8,991.8
2026-08-17T23:00,76.2,85,71.4,81.9,0.0,0.0,0.0,60,10.6,992.6
