time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-09-14T00:00,75.4,73,66.1,80.2,0.0,0.0,0.0,0,8.1,992.7
2026-09-14T01:00,74.4,74,65.6,79.1,0.0,0.0,0.0,0,10.4,992.5
2026-09-14T02:00,73.2,81,67.0,79.2,0.0,0.0,0.0,0,9.5,992.4
2026-09-14T03:00,72.1,81,65.9,76.8,0.0,0.0,0.0,0,7.2,992.2
2026-09-14T04:00,71.0,85,66.2,76.4,0.0,0.0,0.0,0,3.4,992.0
2026-09-14T05:00,70.6,85,65.9,75.9,0.0,0.0,0.0,0,3.5,992.1
2026-09-14T06:00,69.6,87,65.6,74.7,0.0,0.0,0.0,0,6.6,992.2
2026-09-14T07:00,69.3,89,65.9,74.3,0.0,0.0,0.0,0,8.4,993.1
2026-09-14T08:00,69.9,88,66.2,75.2,28.0,149.8,14.0,0,8.6,993.7
2026-09-14T09:00,74.4,82,68.5,79.8,204.0,590.6,57.0,0,7.7,994.8
2026-09-14T10:00,80.3,66,67.9,86.0,411.0,730.5,84.0,0,3.7,995.3
2026-09-14T11:00,85.0,58,68.6,91.1,599.0,804.1,102.0,0,4.5,995.6
2026-09-14T12:00,89.1,51,68.6,95.7,747.0,845.7,114.0,0,7.2,995.8
2026-09-14T13:00,91.9,42,65.6,98.1,840.0,872.3,116.0,0,7.5,994.5
2026-09-14T14:00,92.9,39,64.3,99.3,864.0,865.8,122.0,0,5.9,994.6
2026-09-14T15:00,94.2,38,64.7,100.3,828.0,856.5,119.0,4,5.9,994.2
2026-09-14T16:00,94.1,37,63.9,98.4,723.0,814.3,117.0,1,6.1,993.6
2026-09-14T17:00,93.7,38,64.2,96.8,562.0,728.9,116.0,19,5.4,993.5
2026-09-14T18:00,93.5,39,64.8,96.6,356.0,556.8,111.0,8,6.0,993.4
2026-09-14T19:00,88.8,47,66.0,93.9,139.0,266.5,75.0,2,2.1,993.4
2026-09-14T20:00,84.8,56,67.4,90.1,0.0,0.0,0.0,0,2.3,993.6
2026-09-14T21:00,85.1,54,66.6,89.7,0.0,0.0,0.0,0,8.3,994.0
2026-09-14T22:00,82.3,55,64.5,86.4,0.0,0.0,0.0,0,8.6,994.9
2026-09-14T23:00,78.5,64,65.3,83.7,0.0,0.0,0.0,0,9.7,995.4
