time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-07-17T00:00,76.2,91,73.4,84.8,0.0,0.0,0.0,1,9.0,993.4
2026-07-17T01:00,75.6,91,72.7,84.0,0.0,0.0,0.0,48,8.7,993.4
2026-07-17T02:00,75.2,91,72.4,83.8,0.0,0.0,0.0,47,9.9,993.2
2026-07-17T03:00,74.8,93,72.7,83.2,0.0,0.0,0.0,3,11.9,992.9
2026-07-17T04:00,74.7,94,72.8,82.8,0.0,0.0,0.0,2,14.4,992.9
2026-07-17T05:00,75.0,94,73.2,83.3,0.0,0.0,0.0,3,15.3,993.1
2026-07-17T06:00,74.5,91,71.7,82.1,0.0,0.0,0.0,50,11.6,993.0
2026-07-17T07:00,73.9,95,72.4,82.8,4.0,0.0,4.0,39,7.8,993.4
2026-07-17T08:00,76.6,94,74.7,86.1,124.0,451.1,48.0,3,6.1,993.6
2026-07-17T09:00,80.8,85,75.9,90.9,316.0,628.6,84.0,4,3.4,994.4
2026-07-17T10:00,84.5,77,76.5,95.4,510.0,671.8,135.0,50,2.7,994.4
2026-07-17T11:00,88.3,67,76.0,99.4,694.0,784.1,127.0,2,5.1,994.6
2026-07-17T12:00,91.3,58,74.5,102.5,836.0,813.0,143.0,11,6.3,994.6
2026-07-17T13:00,92.4,56,74.4,103.1,807.0,645.5,202.0,30,6.6,994.6
2026-07-17T14:00,93.3,57,75.8,107.0,914.0,773.6,162.0,26,4.5,994.0
2026-07-17T15:00,93.8,54,74.7,104.1,720.0,591.0,156.0,31,6.0,993.4
2026-07-17T16:00,96.4,41,68.8,104.9,733.0,620.3,184.0,31,2.5,993.2
2026-07-17T17:00,92.5,52,72.3,102.4,687.0,668.1,173.0,100,1.9,993.4
2026-07-17T18:00,81.7,85,76.7,89.6,553.0,735.2,101.0,3,12.7,992.6
2026-07-17T19:00,79.1,92,76.5,89.4,306.0,148.2,242.0,100,4.1,992.8
2026-07-17T20:00,76.9,92,74.4,85.2,14.0,0.0,14.0,89,6.7,992.1
2026-07-17T21:00,76.1,89,72.6,84.7,0.0,0.0,0.0,100,6.3,992.6
2026-07-17T22:00,76.6,91,73.7,85.8,0.0,0.0,0.0,100,6.3,992.7
2026-07-17T23:00,76.6,92,74.1,85.9,0.0,0.0,0.0,100,3.0,994.2
