time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-09-04T00:00,77.5,79,70.5,84.5,0.0,0.0,0.0,0,6.9,992.7
2026-09-04T01:00,77.6,78,70.2,84.7,0.0,0.0,0.0,12,7.7,992.7
2026-09-04T02:00,77.1,79,70.1,84.2,0.0,0.0,0.0,0,6.5,992.2
2026-09-04T03:00,75.5,84,70.3,82.2,0.0,0.0,0.0,0,6.4,991.8
2026-09-04T04:00,74.7,87,70.5,81.3,0.0,0.0,0.0,0,9.8,991.9
2026-09-04T05:00,74.1,87,70.0,80.4,0.0,0.0,0.0,0,9.2,991.9
2026-09-04T06:00,73.0,89,69.5,79.6,0.0,0.0,0.0,0,5.4,992.3
2026-09-04T07:00,72.1,88,68.4,78.6,0.0,0.0,0.0,0,4.5,992.6
2026-09-04T08:00,73.3,93,71.2,81.5,39.0,180.8,20.0,4,1.3,993.1
2026-09-04T09:00,78.4,88,74.5,88.4,218.0,529.0,74.0,5,1.0,993.4
2026-09-04T10:00,83.5,79,76.3,94.8,435.0,692.1,109.0,6,0.7,993.6
2026-09-04T11:00,87.2,71,76.6,99.5,619.0,728.5,151.0,2,1.4,993.6
2026-09-04T12:00,89.1,64,75.3,100.8,730.0,673.8,208.0,27,3.6,994.0
2026-09-04T13:00,91.1,60,75.3,104.8,861.0,825.6,152.0,30,2.5,993.1
2026-09-04T14:00,93.5,53,73.8,105.1,851.0,809.9,131.0,34,4.6,992.8
2026-09-04T15:00,94.4,52,74.0,103.4,553.0,501.6,120.0,36,3.7,992.1
2026-09-04T16:00,95.0,50,73.5,103.3,602.0,579.7,148.0,35,6.3,991.3
2026-09-04T17:00,95.5,46,71.4,102.4,607.0,748.8,117.0,10,6.6,990.5
2026-09-04T18:00,95.7,42,69.0,100.6,412.0,634.4,104.0,0,7.2,990.3
2026-09-04T19:00,93.0,44,67.9,98.2,194.0,395.7,80.0,0,5.0,990.0
2026-09-04T20:00,90.1,49,68.3,95.7,0.0,0.0,0.0,0,7.8,990.4
2026-09-04T21:00,83.9,61,69.0,89.7,0.0,0.0,0.0,0,10.4,990.6
2026-09-04T22:00,82.9,63,69.1,89.7,0.0,0.0,0.0,0,8.6,991.0
2026-09-04T23:00,80.3,68,68.8,86.9,0.0,0.0,0.0,0,6.0,990.8
