time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-07-11T00:00,73.8,93,71.6,80.8,0.0,0.0,0.0,21,14.7,994.2
2026-07-11T01:00,73.3,92,70.8,81.6,0.0,0.0,0.0,5,7.3,994.1
2026-07-11T02:00,73.6,94,71.7,81.8,0.0,0.0,0.0,6,7.2,993.8
2026-07-11T03:00,73.7,93,71.5,81.7,0.0,0.0,0.0,7,11.1,993.7
2026-07-11T04:00,73.2,93,71.1,80.5,0.0,0.0,0.0,1,11.8,993.3
2026-07-11T05:00,73.0,92,70.5,80.3,0.0,0.0,0.0,4,9.8,993.1
2026-07-11T06:00,73.0,92,70.5,80.3,0.0,0.0,0.0,30,11.4,993.7
2026-07-11T07:00,73.2,95,71.7,81.4,6.0,0.0,6.0,23,12.0,994.4
2026-07-11T08:00,75.9,96,74.7,83.9,129.0,362.4,64.0,91,11.1,994.7
2026-07-11T09:00,79.3,90,76.1,87.9,287.0,293.2,176.0,5,9.8,995.4
2026-07-11T10:00,82.0,87,77.7,91.5,511.0,591.5,176.0,8,9.6,995.2
2026-07-11T11:00,84.8,78,77.2,95.1,689.0,690.5,185.0,16,10.1,995.8
2026-07-11T12:00,78.8,90,75.6,88.7,698.0,633.0,155.0,100,11.0,995.7
2026-07-11T13:00,79.8,82,73.8,90.9,778.0,86.0,697.0,100,4.8,995.5
2026-07-11T14:00,77.4,100,77.4,88.1,399.0,0.0,399.0,100,4.7,994.8
2026-07-11T15:00,83.8,75,75.0,96.4,773.0,42.8,732.0,100,2.5,995.2
2026-07-11T16:00,80.5,78,73.0,87.2,683.0,58.5,631.0,100,15.0,995.2
2026-07-11T17:00,77.9,85,73.0,83.2,345.0,0.0,345.0,100,13.0,994.7
2026-07-11T18:00,78.1,86,73.6,85.8,400.0,16.2,390.0,100,7.8,993.8
2026-07-11T19:00,78.7,90,75.5,88.0,325.0,203.7,236.0,100,6.7,993.1
2026-07-11T20:00,78.7,88,74.9,88.8,79.0,0.0,79.0,100,2.3,992.9
2026-07-11T21:00,76.8,86,72.3,85.0,0.0,0.0,0.0,32,4.4,993.0
2026-07-11T22:00,75.7,90,72.6,84.4,0.0,0.0,0.0,73,5.2,993.4
2026-07-11T23:00,74.8,90,71.6,82.5,0.0,0.0,0.0,47,9.4,994.4
