time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-06-13T00:00,80.5,73,71.1,87.5,0.0,0.0,0.0,29,12.5,991.7
2026-06-13T01:00,79.0,73,69.6,85.0,0.0,0.0,0.0,2,13.8,991.3
2026-06-13T02:00,77.4,77,69.6,84.3,0.0,0.0,0.0,0,9.9,990.8
2026-06-13T03:00,76.5,83,70.9,83.9,0.0,0.0,0.0,0,8.8,990.9
2026-06-13T04:00,75.9,87,71.8,83.9,0.0,0.0,0.0,4,12.3,990.7
2026-06-13T05:00,74.6,83,69.1,80.5,0.0,0.0,0.0,0,12.4,990.4
2026-06-13T06:00,74.1,86,69.7,81.5,0.0,0.0,0.0,6,7.8,990.5
2026-06-13T07:00,73.8,90,70.6,81.3,17.0,68.0,12.0,0,5.6,991.1
2026-06-13T08:00,76.1,87,72.0,83.9,165.0,537.7,53.0,0,4.9,991.8
2026-06-13T09:00,79.5,76,71.3,86.3,362.0,688.1,83.0,1,5.1,992.6
2026-06-13T10:00,84.9,62,70.5,90.6,558.0,766.2,106.0,0,8.0,993.1
2026-06-13T11:00,88.0,45,64.0,93.4,736.0,824.8,118.0,0,4.9,992.7
2026-06-13T12:00,89.4,49,67.8,98.5,873.0,853.8,128.0,3,4.0,992.7
2026-06-13T13:00,90.5,49,68.7,99.9,950.0,776.8,211.0,0,5.8,992.4
2026-06-13T14:00,90.9,48,68.5,101.2,991.0,867.0,141.0,0,5.0,992.1
2026-06-13T15:00,91.9,45,67.5,100.6,961.0,858.4,139.0,0,6.2,991.5
2026-06-13T16:00,92.4,44,67.3,100.4,876.0,835.5,137.0,0,6.0,991.5
2026-06-13T17:00,93.0,44,67.9,99.6,724.0,768.7,135.0,13,6.7,990.6
2026-06-13T18:00,93.0,44,67.9,97.3,542.0,666.3,135.0,4,8.7,990.0
2026-06-13T19:00,91.5,46,67.8,95.8,341.0,543.4,108.0,1,7.3,989.8
2026-06-13T20:00,89.4,46,65.9,93.4,140.0,279.6,75.0,0,9.0,989.6
2026-06-13T21:00,86.4,48,64.4,90.1,0.0,0.0,0.0,1,9.9,990.5
2026-06-13T22:00,83.0,57,66.2,88.1,0.0,0.0,0.0,0,8.5,990.5
2026-06-13T23:00,78.8,70,68.2,84.9,0.0,0.0,0.0,0,11.3,991.2
