time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-07-13T00:00,75.5,92,73.0,84.8,0.0,0.0,0.0,99,2.5,994.7
2026-07-13T01:00,74.7,94,72.8,83.2,0.0,0.0,0.0,100,3.4,994.1
2026-07-13T02:00,74.2,93,72.1,82.8,0.0,0.0,0.0,100,3.9,993.9
2026-07-13T03:00,73.9,94,72.0,81.9,0.0,0.0,0.0,100,1.7,993.9
2026-07-13T04:00,73.7,95,72.2,82.8,0.0,0.0,0.0,100,1.1,993.5
2026-07-13T05:00,73.4,96,72.2,82.2,0.0,0.0,0.0,100,0.8,993.1
2026-07-13T06:00,73.3,96,72.1,81.6,0.0,0.0,0.0,100,2.2,993.4
2026-07-13T07:00,73.6,96,72.4,82.5,3.0,0.0,3.0,99,0.4,994.2
2026-07-13T08:00,73.9,98,73.3,83.4,61.0,0.0,61.0,100,2.2,994.8
2026-07-13T09:00,74.5,97,73.6,83.7,44.0,0.0,44.0,100,1.9,995.0
2026-07-13T10:00,75.4,92,72.9,84.5,123.0,0.0,123.0,100,1.4,995.3
2026-07-13T11:00,77.5,90,74.4,86.8,505.0,42.6,474.0,100,3.7,995.5
2026-07-13T12:00,79.2,84,73.9,88.7,530.0,54.9,483.0,100,2.1,995.1
2026-07-13T13:00,81.4,83,75.8,93.7,813.0,324.4,508.0,100,5.2,994.7
2026-07-13T14:00,83.4,69,72.2,90.8,329.0,0.0,329.0,45,4.4,994.4
2026-07-13T15:00,82.9,81,76.5,94.3,592.0,390.0,219.0,40,3.2,993.7
2026-07-13T16:00,78.9,92,76.4,88.2,411.0,64.2,354.0,100,7.0,993.3
2026-07-13T17:00,75.7,92,73.3,84.4,28.0,0.0,28.0,99,2.4,993.3
2026-07-13T18:00,76.3,93,74.1,85.6,97.0,0.0,97.0,100,3.3,992.9
2026-07-13T19:00,76.1,92,73.6,85.0,3.0,0.0,3.0,100,3.3,993.2
2026-07-13T20:00,75.9,91,73.1,85.4,87.0,0.0,87.0,100,0.7,993.8
2026-07-13T21:00,74.7,93,72.5,83.0,0.0,0.0,0.0,100,5.0,994.4
2026-07-13T22:00,73.4,96,72.2,80.9,0.0,0.0,0.0,100,9.0,995.1
2026-07-13T23:00,73.3,96,72.1,80.9,0.0,0.0,0.0,100,9.8,995.3
