time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-05-05T00:00,61.1,54,44.3,57.8,0.0,0.0,0.0,0,17.0,990.8
2026-05-05T01:00,58.4,60,44.5,56.0,0.0,0.0,0.0,0,14.9,990.7
2026-05-05T02:00,57.6,58,42.9,54.7,0.0,0.0,0.0,0,12.7,990.5
2026-05-05T03:00,54.9,62,42.1,51.2,0.0,0.0,0.0,0,10.6,990.3
2026-05-05T04:00,54.7,59,40.6,52.0,0.0,0.0,0.0,0,13.1,990.6
2026-05-05T05:00,53.5,62,40.8,49.7,0.0,0.0,0.0,0,8.4,990.4
2026-05-05T06:00,51.7,75,44.0,49.0,0.0,0.0,0.0,0,9.9,990.1
2026-05-05T07:00,51.0,74,43.0,48.5,0.0,0.0,0.0,0,5.7,990.3
2026-05-05T08:00,55.0,83,49.9,54.6,126.0,506.0,47.0,0,5.3,991.2
2026-05-05T09:00,60.5,79,54.0,60.2,339.0,710.4,82.0,7,4.5,991.6
2026-05-05T10:00,66.6,68,55.7,67.3,550.0,749.9,135.0,3,3.2,992.4
2026-05-05T11:00,72.3,54,54.8,73.9,742.0,857.9,126.0,1,5.9,992.6
2026-05-05T12:00,75.6,45,52.7,75.9,886.0,883.5,140.0,11,10.8,992.6
2026-05-05T13:00,76.9,40,50.8,75.1,902.0,727.3,230.0,16,14.8,992.2
2026-05-05T14:00,78.5,36,49.4,78.3,1009.0,899.9,153.0,4,12.5,992.4
2026-05-05T15:00,79.7,36,50.4,79.0,967.0,877.3,156.0,18,13.4,990.9
2026-05-05T16:00,80.7,33,48.9,78.0,867.0,857.6,142.0,3,15.0,990.2
2026-05-05T17:00,80.6,33,48.9,76.6,701.0,725.5,179.0,3,15.0,989.3
2026-05-05T18:00,80.0,34,49.1,75.0,508.0,687.8,126.0,0,14.8,989.3
2026-05-05T19:00,78.5,38,50.8,74.8,210.0,27.5,200.0,9,14.0,989.2
2026-05-05T20:00,77.2,38,49.6,75.3,28.0,0.0,28.0,19,11.2,989.4
2026-05-05T21:00,72.6,42,48.2,70.2,0.0,0.0,0.0,22,12.6,989.4
2026-05-05T22:00,69.4,50,50.0,68.1,0.0,0.0,0.0,0,12.8,989.6
2026-05-05T23:00,68.7,45,46.5,65.7,0.0,0.0,0.0,0,15.4,989.7
