time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-07-28T00:00,76.9,86,72.4,85.5,0.0,0.0,0.0,0,3.1,986.5
2026-07-28T01:00,76.6,89,73.1,85.2,0.0,0.0,0.0,7,3.8,986.8
2026-07-28T02:00,76.4,85,71.5,84.0,0.0,0.0,0.0,6,3.4,986.2
2026-07-28T03:00,76.2,81,69.9,83.0,0.0,0.0,0.0,0,4.9,985.4
2026-07-28T04:00,75.0,83,69.5,81.2,0.0,0.0,0.0,26,10.8,985.2
2026-07-28T05:00,74.8,88,71.0,82.2,0.0,0.0,0.0,33,9.1,984.6
2026-07-28T06:00,74.7,89,71.2,83.1,0.0,0.0,0.0,6,5.8,984.8
2026-07-28T07:00,75.5,90,72.3,84.0,0.0,0.0,0.0,28,2.5,985.5
2026-07-28T08:00,76.0,95,74.5,84.8,23.0,0.0,23.0,58,3.8,985.6
2026-07-28T09:00,78.5,89,75.0,88.7,71.0,0.0,71.0,82,2.4,985.8
2026-07-28T10:00,83.2,77,75.3,93.0,496.0,671.4,132.0,1,3.9,986.2
2026-07-28T11:00,88.3,62,73.7,98.4,679.0,755.5,143.0,1,4.0,986.8
2026-07-28T12:00,90.2,59,74.0,100.2,820.0,754.1,186.0,97,8.2,986.7
2026-07-28T13:00,92.6,56,74.6,104.2,925.0,825.1,160.0,0,7.8,986.3
2026-07-28T14:00,93.0,56,75.0,104.8,956.0,806.2,180.0,4,8.8,986.0
2026-07-28T15:00,94.8,54,75.6,103.2,717.0,561.0,187.0,18,12.5,985.5
2026-07-28T16:00,96.0,47,72.5,104.1,849.0,765.9,179.0,0,12.1,985.0
2026-07-28T17:00,95.7,48,72.9,101.7,587.0,546.6,173.0,3,12.0,984.5
2026-07-28T18:00,93.9,52,73.6,99.4,515.0,595.9,157.0,99,15.1,983.6
2026-07-28T19:00,93.7,51,72.8,98.9,308.0,428.4,130.0,0,15.6,983.1
2026-07-28T20:00,91.4,54,72.4,97.4,104.0,149.5,72.0,0,13.5,983.2
2026-07-28T21:00,89.2,55,71.0,96.6,0.0,0.0,0.0,96,8.0,983.9
2026-07-28T22:00,89.2,55,71.0,96.8,0.0,0.0,0.0,99,14.3,984.6
2026-07-28T23:00,78.1,82,72.1,83.9,0.0,0.0,0.0,100,11.1,984.5
