time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-04-20T00:00,50.4,48,31.4,44.5,0.0,0.0,0.0,0,17.4,997.9
2026-04-20T01:00,48.7,50,30.8,43.3,0.0,0.0,0.0,0,15.6,998.8
2026-04-20T02:00,46.9,52,30.1,41.0,0.0,0.0,0.0,0,11.6,999.0
2026-04-20T03:00,45.5,57,31.1,40.5,0.0,0.0,0.0,0,8.6,998.8
2026-04-20T04:00,44.0,62,31.8,39.4,0.0,0.0,0.0,0,8.9,999.3
2026-04-20T05:00,42.5,64,31.2,37.7,0.0,0.0,0.0,0,6.7,999.7
2026-04-20T06:00,40.1,76,33.1,35.8,0.0,0.0,0.0,0,5.0,999.7
2026-04-20T07:00,39.2,78,32.9,34.9,0.0,0.0,0.0,0,2.1,1000.4
2026-04-20T08:00,42.9,83,38.1,39.9,73.5,327.1,32.2,1,1.8,1001.0
2026-04-20T09:00,50.9,65,39.6,47.7,283.8,630.0,86.0,0,1.7,1001.6
2026-04-20T10:00,58.3,47,38.1,54.2,507.8,770.6,114.5,0,3.4,1002.3
2026-04-20T11:00,63.7,38,37.6,61.5,709.8,856.0,128.0,0,3.0,1002.9
2026-04-20T12:00,67.5,31,35.8,66.2,867.2,898.5,139.2,0,4.0,1002.4
2026-04-20T13:00,69.8,27,34.3,68.2,966.0,916.5,147.2,0,6.5,1001.6
2026-04-20T14:00,71.6,28,36.8,70.1,999.0,919.8,149.8,0,8.4,1000.8
2026-04-20T15:00,73.6,28,38.5,71.3,964.5,907.1,150.0,0,10.3,1000.2
2026-04-20T16:00,75.2,25,37.0,70.3,863.8,874.7,147.2,1,13.8,999.5
2026-04-20T17:00,75.7,26,38.4,70.0,702.8,810.8,141.5,0,13.6,998.9
2026-04-20T18:00,75.2,26,38.0,67.2,502.0,719.7,123.5,1,17.0,998.7
2026-04-20T19:00,74.1,26,37.0,66.8,279.8,564.8,92.5,0,15.7,998.6
2026-04-20T20:00,70.3,28,35.7,64.9,76.2,284.5,37.8,0,11.3,998.4
2026-04-20T21:00,64.5,38,38.3,60.4,0.0,0.0,0.0,0,11.5,998.8
2026-04-20T22:00,61.1,41,37.2,57.2,0.0,0.0,0.0,0,7.3,999.2
2026-04-20T23:00,58.8,45,37.5,55.7,0.0,0.0,0.0,0,4.2,999.7
