time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-05-09T00:00,61.0,85,56.4,62.2,0.0,0.0,0.0,97,6.0,989.6
2026-05-09T01:00,59.4,90,56.4,60.6,0.0,0.0,0.0,97,3.4,989.1
2026-05-09T02:00,58.8,93,56.8,60.4,0.0,0.0,0.0,97,4.6,988.8
2026-05-09T03:00,58.5,92,56.1,60.0,0.0,0.0,0.0,100,1.4,988.1
2026-05-09T04:00,59.4,92,57.0,60.9,0.0,0.0,0.0,79,0.7,987.4
2026-05-09T05:00,59.0,92,56.7,60.6,0.0,0.0,0.0,9,1.5,987.7
2026-05-09T06:00,58.7,90,55.8,60.3,0.0,0.0,0.0,100,0.7,988.0
2026-05-09T07:00,59.8,89,56.6,60.4,2.0,0.0,2.0,100,4.2,988.0
2026-05-09T08:00,60.7,90,57.8,62.8,20.0,0.0,20.0,100,0.4,988.3
2026-05-09T09:00,61.6,91,59.0,63.1,124.0,0.0,124.0,100,4.4,988.1
2026-05-09T10:00,64.7,87,60.7,66.4,315.0,7.1,311.0,100,6.0,988.6
2026-05-09T11:00,66.1,83,60.8,67.1,316.0,0.0,316.0,100,9.7,989.0
2026-05-09T12:00,64.3,92,61.9,65.9,147.0,0.0,147.0,100,8.1,988.5
2026-05-09T13:00,64.1,94,62.4,66.3,108.0,0.0,109.0,100,8.1,988.4
2026-05-09T14:00,68.2,81,62.1,70.8,372.0,4.2,368.0,100,4.6,988.2
2026-05-09T15:00,71.2,73,62.1,73.4,592.0,228.0,380.0,100,6.7,987.9
2026-05-09T16:00,72.0,70,61.6,74.1,613.0,133.9,499.0,100,7.8,987.8
2026-05-09T17:00,72.3,67,60.8,73.8,558.0,219.0,399.0,97,6.9,987.3
2026-05-09T18:00,71.1,73,62.0,72.4,467.0,275.5,312.0,98,8.5,987.7
2026-05-09T19:00,70.7,72,61.2,72.4,240.0,64.4,216.0,98,7.4,987.7
2026-05-09T20:00,68.4,76,60.5,70.4,67.0,0.0,67.0,98,7.3,988.1
2026-05-09T21:00,65.5,82,59.8,67.8,0.0,0.0,0.0,98,8.4,988.1
2026-05-09T22:00,64.0,80,57.7,65.8,0.0,0.0,0.0,98,9.2,989.1
2026-05-09T23:00,62.4,84,57.5,64.5,0.0,0.0,0.0,98,11.1,989.3
