time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-05-01T00:00,60.8,65,49.0,58.7,0.0,0.0,0.0,98,15.1,988.1
2026-05-01T01:00,59.7,65,47.9,58.0,0.0,0.0,0.0,35,11.6,987.8
2026-05-01T02:00,59.0,64,46.8,56.6,0.0,0.0,0.0,98,10.1,987.8
2026-05-01T03:00,57.7,72,48.8,55.8,0.0,0.0,0.0,98,11.0,987.9
2026-05-01T04:00,58.6,62,45.7,55.5,0.0,0.0,0.0,99,17.0,988.0
2026-05-01T05:00,58.6,60,44.8,56.2,0.0,0.0,0.0,97,16.6,988.1
2026-05-01T06:00,59.1,57,43.9,55.8,0.0,0.0,0.0,99,11.1,988.2
2026-05-01T07:00,58.6,57,43.4,54.9,0.0,0.0,0.0,97,11.9,988.4
2026-05-01T08:00,57.7,61,44.4,54.5,19.0,0.0,19.0,100,13.6,988.8
2026-05-01T09:00,57.4,62,44.5,54.0,51.0,0.0,51.0,100,9.5,989.8
2026-05-01T10:00,59.4,57,44.1,54.4,199.0,0.0,199.0,99,11.0,990.1
2026-05-01T11:00,62.0,48,42.1,57.1,627.0,107.1,551.0,97,10.4,990.3
2026-05-01T12:00,62.7,53,45.3,60.6,846.0,547.3,388.0,97,10.4,990.5
2026-05-01T13:00,64.9,54,47.8,64.1,848.0,190.8,673.0,97,7.9,990.4
2026-05-01T14:00,65.5,54,48.4,64.5,630.0,0.0,630.0,99,3.6,990.1
2026-05-01T15:00,66.8,49,47.1,65.8,638.0,2.2,636.0,99,3.4,989.9
2026-05-01T16:00,67.0,50,47.8,65.0,521.0,1.2,520.0,100,3.8,989.4
2026-05-01T17:00,66.3,56,50.1,65.0,235.0,0.0,235.0,98,3.5,988.7
2026-05-01T18:00,66.7,53,49.0,65.6,351.0,7.3,347.0,100,2.7,988.1
2026-05-01T19:00,66.0,54,48.9,64.6,52.0,0.0,52.0,100,3.0,988.2
2026-05-01T20:00,64.5,57,48.9,63.3,17.0,0.0,17.0,100,2.2,987.8
2026-05-01T21:00,63.1,59,48.6,62.5,0.0,0.0,0.0,67,1.4,988.2
2026-05-01T22:00,61.5,62,48.4,59.9,0.0,0.0,0.0,98,4.1,988.8
2026-05-01T23:00,61.6,66,50.1,60.3,0.0,0.0,0.0,98,7.1,989.1
