time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-07-20T00:00,77.9,80,71.2,86.2,0.0,0.0,0.0,37,6.6,990.2
2026-07-20T01:00,76.8,84,71.6,85.2,0.0,0.0,0.0,100,5.2,989.8
2026-07-20T02:00,75.5,85,70.6,83.0,0.0,0.0,0.0,47,5.6,989.9
2026-07-20T03:00,74.7,90,71.5,83.2,0.0,0.0,0.0,37,4.0,989.7
2026-07-20T04:00,74.2,93,72.1,82.0,0.0,0.0,0.0,50,5.3,989.4
2026-07-20T05:00,73.3,92,70.8,81.1,0.0,0.0,0.0,0,5.9,989.4
2026-07-20T06:00,72.9,93,70.7,80.9,0.0,0.0,0.0,0,3.7,989.7
2026-07-20T07:00,72.4,95,70.9,79.7,3.0,0.0,3.0,50,3.0,989.8
2026-07-20T08:00,74.9,98,74.3,85.0,119.0,430.0,49.0,11,0.9,990.5
2026-07-20T09:00,79.7,89,76.2,90.8,306.0,541.0,109.0,4,1.5,990.9
2026-07-20T10:00,82.8,84,77.4,93.5,516.0,745.4,103.0,20,4.7,991.1
2026-07-20T11:00,86.3,76,77.8,98.6,715.0,815.7,128.0,34,5.9,991.4
2026-07-20T12:00,88.8,65,75.5,100.7,844.0,854.6,118.0,38,6.5,991.4
2026-07-20T13:00,89.7,66,76.8,100.7,720.0,526.3,228.0,40,7.4,990.9
2026-07-20T14:00,89.2,64,75.4,102.1,966.0,804.2,186.0,27,7.4,990.7
2026-07-20T15:00,90.8,66,77.8,102.0,802.0,704.7,131.0,37,10.3,990.5
2026-07-20T16:00,91.0,61,75.7,102.0,766.0,724.8,126.0,28,6.9,989.8
2026-07-20T17:00,91.7,58,74.8,101.6,717.0,766.7,129.0,26,7.2,989.1
2026-07-20T18:00,91.2,53,71.7,98.5,561.0,755.1,99.0,0,4.8,989.3
2026-07-20T19:00,91.2,50,70.0,97.0,344.0,574.1,98.0,0,6.8,989.3
2026-07-20T20:00,87.4,53,68.2,93.3,136.0,292.3,69.0,2,3.8,989.0
2026-07-20T21:00,83.8,67,71.6,91.7,0.0,0.0,0.0,0,3.8,989.3
2026-07-20T22:00,81.9,73,72.4,89.7,0.0,0.0,0.0,0,11.2,989.7
2026-07-20T23:00,80.2,74,71.1,85.8,0.0,0.0,0.0,2,13.9,990.4
