time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-02-27T00:00,57.1,94,55.4,56.7,0.0,0.0,0.0,99,13.3,989.0
2026-02-27T01:00,57.0,95,55.6,57.0,0.0,0.0,0.0,100,4.5,988.1
2026-02-27T02:00,57.7,96,56.6,58.9,0.0,0.0,0.0,100,7.0,987.6
2026-02-27T03:00,56.6,97,55.7,56.9,0.0,0.0,0.0,100,7.9,987.4
2026-02-27T04:00,56.1,97,55.3,57.3,0.0,0.0,0.0,100,6.8,987.9
2026-02-27T05:00,55.4,96,54.3,55.6,0.0,0.0,0.0,98,6.2,988.2
2026-02-27T06:00,55.3,96,54.2,55.1,0.0,0.0,0.0,99,4.3,989.0
2026-02-27T07:00,54.9,94,53.2,52.1,0.0,0.0,0.0,84,14.3,987.3
2026-02-27T08:00,54.5,96,53.4,53.0,33.2,13.8,31.5,98,9.3,988.9
2026-02-27T09:00,55.9,97,55.0,56.0,165.5,25.1,158.5,100,4.8,990.1
2026-02-27T10:00,57.7,94,56.0,56.7,275.5,44.3,255.2,98,7.9,990.8
2026-02-27T11:00,60.0,93,58.0,59.6,386.0,151.8,295.0,98,8.8,990.9
2026-02-27T12:00,61.3,85,56.8,60.7,380.2,42.8,350.5,98,8.5,991.4
2026-02-27T13:00,63.1,78,56.1,64.8,641.2,292.6,425.2,98,3.4,991.2
2026-02-27T14:00,64.8,72,55.5,67.4,639.5,275.1,440.0,76,0.5,990.2
2026-02-27T15:00,65.8,66,54.2,67.3,601.0,521.1,258.2,10,1.0,989.9
2026-02-27T16:00,65.8,64,53.3,66.6,517.8,771.9,101.0,100,0.7,989.8
2026-02-27T17:00,65.8,63,52.8,66.0,288.0,372.4,146.5,50,1.6,990.0
2026-02-27T18:00,63.8,65,51.8,63.6,139.0,422.5,59.2,20,4.2,990.2
2026-02-27T19:00,59.7,73,51.1,58.0,8.5,37.8,5.5,35,7.1,991.1
2026-02-27T20:00,56.9,89,53.7,55.7,0.0,0.0,0.0,7,16.6,991.7
2026-02-27T21:00,55.4,92,53.1,55.1,0.0,0.0,0.0,100,11.4,991.9
2026-02-27T22:00,55.0,96,53.9,53.8,0.0,0.0,0.0,100,13.5,992.6
2026-02-27T23:00,54.0,91,51.4,51.2,0.0,0.0,0.0,100,14.5,992.6
