time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-07-30T00:00,75.7,81,69.5,82.6,0.0,0.0,0.0,0,5.3,988.0
2026-07-30T01:00,74.7,85,69.9,81.6,0.0,0.0,0.0,0,7.4,988.2
2026-07-30T02:00,73.7,85,68.9,80.2,0.0,0.0,0.0,0,8.1,988.0
2026-07-30T03:00,72.6,87,68.5,78.4,0.0,0.0,0.0,0,10.9,988.1
2026-07-30T04:00,71.9,85,67.1,77.3,0.0,0.0,0.0,0,8.3,987.9
2026-07-30T05:00,70.7,89,67.3,77.0,0.0,0.0,0.0,1,8.1,988.1
2026-07-30T06:00,69.2,92,66.7,74.9,0.0,0.0,0.0,2,7.4,988.5
2026-07-30T07:00,68.5,93,66.4,73.8,0.0,0.0,0.0,5,6.8,989.1
2026-07-30T08:00,71.2,91,68.5,77.7,86.0,182.3,60.0,1,7.4,989.9
2026-07-30T09:00,74.5,84,69.3,81.0,272.0,389.7,137.0,0,3.6,990.5
2026-07-30T10:00,77.9,71,67.7,82.7,479.0,573.4,170.0,1,5.7,990.7
2026-07-30T11:00,80.2,62,66.0,85.4,661.0,587.2,246.0,1,5.3,991.3
2026-07-30T12:00,82.0,58,65.8,89.9,824.0,728.8,213.0,1,2.7,991.4
2026-07-30T13:00,83.7,62,69.3,95.6,923.0,740.7,238.0,1,0.6,991.2
2026-07-30T14:00,85.3,57,68.3,97.2,967.0,791.4,207.0,6,1.2,990.6
2026-07-30T15:00,86.2,52,66.5,94.6,935.0,752.4,226.0,0,5.2,990.1
2026-07-30T16:00,86.8,51,66.5,94.0,844.0,712.0,223.0,1,5.6,989.4
2026-07-30T17:00,87.3,50,66.4,92.6,680.0,599.1,228.0,5,6.4,989.2
2026-07-30T18:00,87.2,54,68.5,93.0,511.0,539.1,189.0,0,4.6,989.0
2026-07-30T19:00,87.4,49,65.9,92.0,299.0,352.5,154.0,13,3.7,989.0
2026-07-30T20:00,85.4,51,65.2,89.6,103.0,90.8,84.0,46,6.5,989.6
2026-07-30T21:00,81.0,66,68.5,87.8,0.0,0.0,0.0,10,4.0,989.5
2026-07-30T22:00,77.5,73,68.1,83.2,0.0,0.0,0.0,34,2.9,990.5
2026-07-30T23:00,75.2,80,68.6,80.6,0.0,0.0,0.0,0,6.6,991.0
