time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-07-06T00:00,77.6,81,71.3,84.9,0.0,0.0,0.0,31,6.8,990.1
2026-07-06T01:00,77.6,81,71.3,84.8,0.0,0.0,0.0,41,7.0,990.1
2026-07-06T02:00,75.8,87,71.7,83.4,0.0,0.0,0.0,20,3.6,989.6
2026-07-06T03:00,74.8,96,73.5,83.2,0.0,0.0,0.0,6,7.4,989.2
2026-07-06T04:00,74.6,91,71.8,82.2,0.0,0.0,0.0,33,6.7,989.5
2026-07-06T05:00,74.2,90,71.1,81.7,0.0,0.0,0.0,32,7.4,990.1
2026-07-06T06:00,74.1,90,71.0,82.2,0.0,0.0,0.0,7,6.2,990.5
2026-07-06T07:00,73.8,93,71.6,82.3,7.0,0.0,7.0,14,4.5,990.7
2026-07-06T08:00,75.2,92,72.7,84.2,119.0,224.0,77.0,100,2.6,991.2
2026-07-06T09:00,75.8,86,71.3,83.5,50.0,0.0,50.0,100,3.1,992.2
2026-07-06T10:00,79.3,84,74.0,87.7,357.0,5.2,354.0,80,5.1,992.7
2026-07-06T11:00,83.2,75,74.5,93.3,699.0,681.7,198.0,32,5.7,992.4
2026-07-06T12:00,86.7,65,73.6,98.6,821.0,746.0,178.0,23,3.4,992.5
2026-07-06T13:00,88.9,59,72.7,99.8,824.0,627.7,231.0,31,4.3,992.6
2026-07-06T14:00,89.2,59,73.0,98.0,775.0,645.3,144.0,24,7.8,991.4
2026-07-06T15:00,90.7,57,73.4,101.0,862.0,742.4,150.0,36,7.5,990.9
2026-07-06T16:00,90.9,55,72.5,97.5,474.0,401.4,117.0,24,7.7,990.5
2026-07-06T17:00,91.5,53,72.0,98.5,558.0,506.5,166.0,43,5.5,990.2
2026-07-06T18:00,89.8,57,72.5,97.7,266.0,240.2,117.0,100,5.4,989.9
2026-07-06T19:00,87.4,66,74.6,95.5,342.0,428.3,154.0,100,7.2,989.5
2026-07-06T20:00,84.9,66,72.3,92.0,142.0,255.8,80.0,33,6.2,990.0
2026-07-06T21:00,83.6,67,71.5,91.9,0.0,0.0,0.0,15,2.8,990.6
2026-07-06T22:00,80.9,78,73.4,89.5,0.0,0.0,0.0,3,3.2,990.6
2026-07-06T23:00,79.9,85,75.0,89.7,0.0,0.0,0.0,50,4.7,991.3
