time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-06-23T00:00,77.0,85,72.1,83.9,0.0,0.0,0.0,0,12.2,991.5
2026-06-23T01:00,75.8,90,72.7,82.5,0.0,0.0,0.0,2,15.6,991.1
2026-06-23T02:00,75.7,89,72.2,81.2,0.0,0.0,0.0,100,17.2,990.9
2026-06-23T03:00,74.9,91,72.1,80.3,0.0,0.0,0.0,99,18.1,990.3
2026-06-23T04:00,74.9,88,71.1,78.1,0.0,0.0,0.0,99,23.7,989.6
2026-06-23T05:00,74.6,90,71.4,78.9,0.0,0.0,0.0,100,21.0,989.7
2026-06-23T06:00,73.9,87,69.8,77.8,0.0,0.0,0.0,17,18.3,990.5
2026-06-23T07:00,73.1,85,68.4,75.5,9.0,0.0,9.0,26,21.7,991.2
2026-06-23T08:00,74.3,85,69.5,78.1,159.0,493.5,59.0,0,17.2,992.0
2026-06-23T09:00,75.0,81,68.8,77.7,360.0,685.6,86.0,0,17.5,992.2
2026-06-23T10:00,77.2,76,69.0,79.9,449.0,393.4,219.0,100,17.0,992.9
2026-06-23T11:00,79.1,71,68.9,81.5,593.0,401.4,294.0,100,19.0,993.0
2026-06-23T12:00,80.5,67,68.5,83.9,791.0,507.2,350.0,8,20.9,992.8
2026-06-23T13:00,81.8,63,68.0,85.6,843.0,585.3,287.0,19,19.7,992.9
2026-06-23T14:00,82.5,59,66.7,87.0,1002.0,843.2,175.0,2,19.7,992.6
2026-06-23T15:00,82.4,58,66.1,85.9,976.0,836.5,173.0,0,20.4,992.5
2026-06-23T16:00,82.2,57,65.5,84.9,885.0,793.2,180.0,2,19.7,992.3
2026-06-23T17:00,81.6,56,64.4,82.8,716.0,631.9,228.0,7,18.0,992.3
2026-06-23T18:00,82.6,53,63.7,82.7,516.0,564.6,167.0,15,15.7,992.1
2026-06-23T19:00,81.3,53,62.6,81.2,305.0,409.6,126.0,16,15.5,992.2
2026-06-23T20:00,78.9,60,63.8,79.8,154.0,323.2,76.0,0,15.7,992.7
2026-06-23T21:00,75.9,63,62.4,77.6,0.0,0.0,0.0,0,15.3,992.9
2026-06-23T22:00,73.5,68,62.3,75.8,0.0,0.0,0.0,0,14.0,993.8
2026-06-23T23:00,71.6,71,61.7,73.8,0.0,0.0,0.0,0,16.0,994.7
