time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-08-22T00:00,77.0,83,71.4,84.0,0.0,0.0,0.0,99,8.9,992.1
2026-08-22T01:00,75.4,84,70.2,82.2,0.0,0.0,0.0,38,7.2,991.7
2026-08-22T02:00,74.4,89,70.9,81.7,0.0,0.0,0.0,4,6.9,991.1
2026-08-22T03:00,73.2,92,70.8,81.0,0.0,0.0,0.0,1,6.0,990.4
2026-08-22T04:00,72.9,94,71.0,79.8,0.0,0.0,0.0,99,5.6,990.3
2026-08-22T05:00,72.5,95,71.0,80.6,0.0,0.0,0.0,100,1.3,990.4
2026-08-22T06:00,73.0,90,69.9,80.2,0.0,0.0,0.0,100,3.7,990.4
2026-08-22T07:00,73.2,92,70.8,80.6,0.0,0.0,0.0,100,4.7,991.0
2026-08-22T08:00,73.0,90,69.9,80.1,17.0,0.0,17.0,99,3.3,991.6
2026-08-22T09:00,74.3,89,70.8,82.4,81.0,0.0,81.0,100,1.3,992.1
2026-08-22T10:00,76.9,83,71.4,85.0,205.0,66.2,172.0,97,1.4,992.6
2026-08-22T11:00,79.8,83,74.2,89.0,479.0,328.7,259.0,98,3.2,992.7
2026-08-22T12:00,82.5,80,75.7,92.6,555.0,203.1,392.0,100,2.9,992.5
2026-08-22T13:00,83.7,72,73.7,91.6,357.0,190.1,188.0,24,4.9,992.0
2026-08-22T14:00,86.4,70,75.4,100.3,889.0,789.4,161.0,20,2.9,991.6
2026-08-22T15:00,89.4,59,73.2,102.0,884.0,829.7,137.0,4,2.6,991.2
2026-08-22T16:00,91.0,52,70.9,101.8,813.0,828.2,130.0,5,1.9,990.2
2026-08-22T17:00,91.3,49,69.5,98.9,662.0,762.5,128.0,3,3.7,989.5
2026-08-22T18:00,89.1,53,69.7,95.3,461.0,625.1,126.0,3,4.0,989.5
2026-08-22T19:00,89.9,53,70.5,94.1,244.0,408.7,104.0,0,9.9,989.6
2026-08-22T20:00,87.5,55,69.4,93.6,37.0,14.2,35.0,38,6.8,989.6
2026-08-22T21:00,83.8,60,68.4,90.1,0.0,0.0,0.0,0,2.2,990.3
2026-08-22T22:00,79.6,68,68.1,85.0,0.0,0.0,0.0,0,5.6,991.0
2026-08-22T23:00,77.3,73,67.9,82.3,0.0,0.0,0.0,0,7.6,990.5
