time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-03-15T00:00,58.7,50,40.1,54.6,0.0,0.0,0.0,0,14.6,994.7
2026-03-15T01:00,58.5,53,41.4,53.1,0.0,0.0,0.0,0,22.0,994.3
2026-03-15T02:00,57.8,61,44.5,53.6,0.0,0.0,0.0,0,19.2,993.8
2026-03-15T03:00,57.3,63,44.8,53.4,0.0,0.0,0.0,0,17.3,993.9
2026-03-15T04:00,55.9,66,44.7,52.7,0.0,0.0,0.0,0,15.1,993.6
2026-03-15T05:00,54.4,70,44.8,51.7,0.0,0.0,0.0,0,13.8,993.6
2026-03-15T06:00,52.5,75,44.8,49.4,0.0,0.0,0.0,0,9.0,993.4
2026-03-15T07:00,51.7,77,44.7,48.4,0.0,0.0,0.0,0,11.2,993.5
2026-03-15T08:00,51.5,78,44.9,47.9,4.2,47.1,1.5,100,13.7,993.4
2026-03-15T09:00,55.0,76,47.6,51.5,82.8,181.6,52.8,100,10.5,993.4
2026-03-15T10:00,59.8,71,50.4,57.9,118.5,100.7,82.8,86,7.0,993.4
2026-03-15T11:00,63.6,70,53.6,61.4,230.2,113.0,170.0,100,9.9,993.1
2026-03-15T12:00,63.8,73,55.0,62.3,127.5,0.4,127.2,100,10.7,992.7
2026-03-15T13:00,65.8,81,59.8,67.3,102.8,32.6,77.8,100,5.3,991.6
2026-03-15T14:00,65.6,83,60.3,66.7,171.2,31.6,145.8,100,7.1,990.7
2026-03-15T15:00,64.4,96,63.2,66.6,70.2,0.0,71.5,100,10.0,989.5
2026-03-15T16:00,64.6,95,63.1,67.5,22.8,0.0,24.0,100,6.2,988.8
2026-03-15T17:00,66.1,89,62.8,69.9,69.0,0.0,71.8,100,2.2,987.7
2026-03-15T18:00,67.1,89,63.8,71.6,45.8,0.0,46.5,99,1.1,987.0
2026-03-15T19:00,66.8,85,62.2,69.4,110.8,123.7,81.2,89,6.4,986.2
2026-03-15T20:00,63.6,84,58.7,64.4,17.0,0.0,17.0,57,5.5,986.1
2026-03-15T21:00,61.9,88,58.3,62.7,0.0,0.0,0.0,0,11.5,985.3
2026-03-15T22:00,61.4,92,59.1,61.6,0.0,0.0,0.0,68,17.6,985.0
2026-03-15T23:00,61.0,91,58.3,61.3,0.0,0.0,0.0,14,16.3,984.0
