time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-06-04T00:00,60.5,82,55.0,61.1,0.0,0.0,0.0,6,10.3,999.2
2026-06-04T01:00,58.8,79,52.3,59.0,0.0,0.0,0.0,1,11.1,998.9
2026-06-04T02:00,57.4,83,52.3,57.7,0.0,0.0,0.0,5,10.8,998.4
2026-06-04T03:00,56.6,84,51.8,55.8,0.0,0.0,0.0,2,7.3,998.2
2026-06-04T04:00,56.5,79,50.1,55.8,0.0,0.0,0.0,1,7.7,997.7
2026-06-04T05:00,55.0,85,50.5,54.2,0.0,0.0,0.0,3,2.4,997.8
2026-06-04T06:00,54.1,87,50.4,53.5,0.0,0.0,0.0,8,2.0,997.9
2026-06-04T07:00,54.8,90,51.9,54.8,17.0,68.7,12.0,12,0.7,998.9
2026-06-04T08:00,60.0,85,55.5,61.2,172.0,555.8,57.0,1,3.6,999.4
2026-06-04T09:00,65.4,75,57.3,66.7,378.0,698.7,95.0,0,2.6,1000.1
2026-06-04T10:00,70.3,62,56.6,71.1,584.0,789.8,118.0,0,4.5,1000.5
2026-06-04T11:00,73.6,53,55.4,76.7,770.0,852.7,131.0,0,3.2,1000.6
2026-06-04T12:00,76.2,42,51.4,79.8,915.0,888.5,140.0,0,2.6,1000.3
2026-06-04T13:00,77.4,41,51.8,81.6,1000.0,891.4,153.0,0,3.6,1000.0
2026-06-04T14:00,79.2,38,51.4,82.6,1030.0,893.7,156.0,0,5.2,999.3
2026-06-04T15:00,80.4,38,52.5,84.5,998.0,888.2,151.0,0,4.3,998.6
2026-06-04T16:00,81.1,40,54.5,83.5,903.0,859.1,148.0,4,6.9,997.8
2026-06-04T17:00,81.1,37,52.4,82.1,747.0,793.4,145.0,3,5.2,997.2
2026-06-04T18:00,80.9,39,53.6,80.1,552.0,644.9,164.0,2,4.9,996.8
2026-06-04T19:00,80.1,41,54.3,79.4,348.0,571.8,109.0,0,5.7,996.3
2026-06-04T20:00,77.7,51,58.2,79.4,134.0,267.6,75.0,0,4.3,996.2
2026-06-04T21:00,72.8,53,54.7,73.0,0.0,0.0,0.0,0,4.8,996.1
2026-06-04T22:00,67.3,69,56.8,68.3,0.0,0.0,0.0,0,4.7,995.8
2026-06-04T23:00,64.7,79,58.0,66.0,0.0,0.0,0.0,0,5.4,996.4
