time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-05-06T00:00,66.4,55,49.7,64.6,0.0,0.0,0.0,0,18.0,989.6
2026-05-06T01:00,66.2,53,48.6,63.5,0.0,0.0,0.0,0,16.3,989.4
2026-05-06T02:00,65.8,53,48.2,63.5,0.0,0.0,0.0,1,13.9,989.3
2026-05-06T03:00,65.9,52,47.8,63.3,0.0,0.0,0.0,3,13.9,989.5
2026-05-06T04:00,65.8,56,49.6,63.0,0.0,0.0,0.0,2,15.9,989.0
2026-05-06T05:00,65.4,55,48.8,62.2,0.0,0.0,0.0,5,15.7,988.8
2026-05-06T06:00,63.1,64,50.8,61.8,0.0,0.0,0.0,11,11.3,988.3
2026-05-06T07:00,64.2,68,53.4,64.2,1.0,0.0,1.0,99,6.7,989.3
2026-05-06T08:00,64.8,72,55.5,65.6,81.0,37.7,75.0,99,4.0,990.0
2026-05-06T09:00,65.7,81,59.7,67.2,15.0,0.0,15.0,100,6.2,990.4
2026-05-06T10:00,69.4,84,64.4,72.5,388.0,59.4,355.0,99,6.8,990.5
2026-05-06T11:00,72.1,70,61.8,73.4,101.0,0.0,101.0,100,9.2,991.4
2026-05-06T12:00,75.3,64,62.3,74.2,268.0,0.0,268.0,51,16.0,991.6
2026-05-06T13:00,79.4,55,61.9,82.9,839.0,513.2,364.0,7,9.7,990.6
2026-05-06T14:00,82.0,52,62.7,87.5,940.0,559.5,407.0,11,8.4,990.4
2026-05-06T15:00,84.2,48,62.4,85.3,666.0,293.8,394.0,99,13.8,990.4
2026-05-06T16:00,84.7,48,62.9,84.6,607.0,392.0,275.0,64,16.0,989.2
2026-05-06T17:00,82.6,52,63.2,82.4,46.0,0.0,46.0,44,15.1,988.4
2026-05-06T18:00,82.3,59,66.6,84.1,300.0,0.0,300.0,56,16.6,988.0
2026-05-06T19:00,80.7,60,65.5,82.8,202.0,16.4,196.0,29,14.9,987.9
2026-05-06T20:00,77.8,70,67.2,78.2,15.0,0.0,15.0,100,23.8,987.3
2026-05-06T21:00,72.2,87,68.1,74.4,0.0,0.0,0.0,100,18.9,988.7
2026-05-06T22:00,71.7,92,69.2,76.4,0.0,0.0,0.0,100,10.5,988.9
2026-05-06T23:00,68.7,96,67.5,73.1,0.0,0.0,0.0,100,5.9,988.9
