time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-05-29T00:00,75.6,90,72.4,83.4,0.0,0.0,0.0,0,6.8,990.4
2026-05-29T01:00,74.5,94,72.6,83.3,0.0,0.0,0.0,12,1.6,990.0
2026-05-29T02:00,73.6,96,72.4,81.7,0.0,0.0,0.0,31,4.9,990.1
2026-05-29T03:00,73.0,90,69.9,79.4,0.0,0.0,0.0,0,7.3,990.1
2026-05-29T04:00,72.2,94,70.4,79.4,0.0,0.0,0.0,48,8.3,989.9
2026-05-29T05:00,71.9,94,70.1,79.8,0.0,0.0,0.0,52,7.6,990.5
2026-05-29T06:00,72.2,91,69.5,78.0,0.0,0.0,0.0,15,10.1,990.8
2026-05-29T07:00,72.1,88,68.4,76.5,14.0,70.9,9.0,84,17.5,991.3
2026-05-29T08:00,73.0,74,64.3,74.5,144.0,221.9,99.0,25,15.3,991.9
2026-05-29T09:00,74.5,70,64.1,75.9,357.0,656.8,93.0,5,12.8,992.4
2026-05-29T10:00,77.5,63,63.9,78.9,556.0,736.7,123.0,1,11.3,993.0
2026-05-29T11:00,79.8,61,65.2,84.9,735.0,805.4,133.0,3,7.4,992.8
2026-05-29T12:00,82.0,56,64.8,88.5,865.0,772.1,193.0,7,6.2,993.2
2026-05-29T13:00,83.3,56,66.0,90.4,953.0,824.9,171.0,83,8.3,992.2
2026-05-29T14:00,84.2,58,67.8,92.4,981.0,822.5,179.0,13,8.5,992.1
2026-05-29T15:00,85.0,60,69.6,94.8,951.0,835.0,158.0,11,6.1,991.1
2026-05-29T16:00,85.3,57,68.3,93.5,835.0,583.7,325.0,67,5.0,990.5
2026-05-29T17:00,83.8,62,69.4,91.6,623.0,382.8,335.0,99,1.8,990.1
2026-05-29T18:00,81.2,70,70.5,87.7,315.0,0.0,315.0,100,5.1,990.0
2026-05-29T19:00,78.5,78,71.1,85.0,271.0,92.9,233.0,100,3.8,990.0
2026-05-29T20:00,72.5,98,71.9,78.8,34.0,0.0,34.0,100,10.4,990.5
2026-05-29T21:00,70.6,99,70.3,76.8,0.0,0.0,0.0,100,5.8,991.1
2026-05-29T22:00,70.6,96,69.4,77.8,0.0,0.0,0.0,99,1.2,990.8
2026-05-29T23:00,70.6,98,70.0,77.4,0.0,0.0,0.0,100,4.3,991.5
