time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-04-29T00:00,61.8,93,59.7,63.7,0.0,0.0,0.0,100,12.1,991.7
2026-04-29T01:00,61.4,89,58.2,62.7,0.0,0.0,0.0,99,12.5,991.4
2026-04-29T02:00,61.1,92,58.7,62.9,0.0,0.0,0.0,100,9.9,990.9
2026-04-29T03:00,61.9,95,60.4,64.1,0.0,0.0,0.0,100,10.7,991.9
2026-04-29T04:00,62.2,92,59.8,64.4,0.0,0.0,0.0,99,9.0,991.7
2026-04-29T05:00,61.5,94,59.8,64.5,0.0,0.0,0.0,100,5.9,991.7
2026-04-29T06:00,62.1,97,61.2,64.5,0.0,0.0,0.0,100,6.3,992.4
2026-04-29T07:00,61.6,96,60.5,63.3,0.0,0.0,0.0,100,8.5,990.8
2026-04-29T08:00,63.1,95,61.7,65.2,39.0,0.0,39.0,99,10.6,990.2
2026-04-29T09:00,64.7,92,62.3,67.1,197.0,17.4,191.0,10,6.5,989.9
2026-04-29T10:00,68.5,89,65.1,71.2,497.0,538.6,207.0,57,8.2,989.6
2026-04-29T11:00,71.0,84,65.9,75.2,679.0,656.9,216.0,100,9.0,989.5
2026-04-29T12:00,73.9,72,64.3,75.5,589.0,177.7,441.0,84,11.7,989.6
2026-04-29T13:00,76.7,65,64.1,78.2,649.0,416.0,269.0,100,14.4,989.1
2026-04-29T14:00,79.3,60,64.2,80.4,679.0,504.5,204.0,100,16.2,988.3
2026-04-29T15:00,81.9,55,64.1,84.5,852.0,748.6,167.0,41,16.9,987.5
2026-04-29T16:00,82.7,52,63.3,85.2,850.0,829.1,157.0,17,16.2,986.7
2026-04-29T17:00,83.1,52,63.7,84.3,582.0,631.6,134.0,30,12.8,985.9
2026-04-29T18:00,83.6,51,63.5,83.4,482.0,654.3,126.0,4,16.8,985.3
2026-04-29T19:00,81.3,53,62.6,82.2,258.0,412.5,113.0,89,14.3,985.5
2026-04-29T20:00,77.9,59,62.4,80.0,54.0,116.9,37.0,66,12.0,985.5
2026-04-29T21:00,75.1,69,64.2,78.9,0.0,0.0,0.0,81,10.3,986.0
2026-04-29T22:00,73.8,72,64.2,77.5,0.0,0.0,0.0,98,12.3,986.5
2026-04-29T23:00,72.9,75,64.5,76.9,0.0,0.0,0.0,98,13.4,986.7
