time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-04-11T00:00,54.6,63,42.3,52.1,0.0,0.0,0.0,2,10.6,1000.7
2026-04-11T01:00,53.1,70,43.5,50.1,0.0,0.0,0.0,68,10.1,1000.6
2026-04-11T02:00,52.1,74,44.0,50.1,0.0,0.0,0.0,3,10.6,1000.4
2026-04-11T03:00,51.2,78,44.6,48.2,0.0,0.0,0.0,13,10.4,999.7
2026-04-11T04:00,50.2,77,43.3,47.4,0.0,0.0,0.0,0,10.6,999.2
2026-04-11T05:00,49.5,74,41.5,46.8,0.0,0.0,0.0,0,11.0,999.5
2026-04-11T06:00,47.9,77,41.1,45.2,0.0,0.0,0.0,0,8.4,999.9
2026-04-11T07:00,46.9,80,41.1,43.5,0.0,0.0,0.0,3,11.9,1000.4
2026-04-11T08:00,48.6,84,43.9,46.5,47.2,210.9,24.5,2,11.2,1001.1
2026-04-11T09:00,57.6,70,47.9,55.8,239.0,578.9,78.0,0,6.6,1001.8
2026-04-11T10:00,66.8,57,51.1,66.0,461.5,740.2,108.2,0,3.7,1001.9
2026-04-11T11:00,74.4,43,50.4,73.7,663.0,824.6,127.5,0,5.5,1002.8
2026-04-11T12:00,79.2,37,50.7,80.8,824.0,873.1,140.5,0,4.5,1002.5
2026-04-11T13:00,81.5,26,43.3,83.1,930.5,902.0,147.0,0,3.0,1001.8
2026-04-11T14:00,83.3,22,40.5,85.0,970.0,911.2,149.2,0,2.4,1001.5
2026-04-11T15:00,84.6,22,41.5,86.3,937.5,899.9,148.2,0,2.0,1000.9
2026-04-11T16:00,85.6,20,39.9,86.2,837.2,863.3,147.2,0,1.4,1000.5
2026-04-11T17:00,85.1,21,40.8,83.7,677.0,801.3,138.0,0,1.4,999.7
2026-04-11T18:00,84.4,21,40.2,79.6,477.0,702.7,121.5,4,5.3,999.6
2026-04-11T19:00,82.5,23,41.0,78.7,254.0,522.1,92.0,0,4.0,999.8
2026-04-11T20:00,75.2,30,41.6,71.3,60.5,220.6,33.0,0,9.1,999.5
2026-04-11T21:00,69.4,40,44.0,66.1,0.0,0.0,0.0,0,10.1,999.6
2026-04-11T22:00,65.3,44,42.8,62.2,0.0,0.0,0.0,0,11.6,1000.1
2026-04-11T23:00,61.6,55,45.3,59.4,0.0,0.0,0.0,0,9.4,1000.4
