time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-02-25T00:00,37.3,48,19.4,30.3,0.0,0.0,0.0,35,15.8,991.7
2026-02-25T01:00,37.6,50,20.6,31.0,0.0,0.0,0.0,98,15.8,991.0
2026-02-25T02:00,36.8,50,19.9,30.2,0.0,0.0,0.0,98,14.7,990.9
2026-02-25T03:00,36.1,52,20.2,29.6,0.0,0.0,0.0,26,15.3,990.3
2026-02-25T04:00,36.0,53,20.5,29.6,0.0,0.0,0.0,9,16.4,990.2
2026-02-25T05:00,36.6,51,20.2,30.2,0.0,0.0,0.0,2,17.7,990.3
2026-02-25T06:00,37.5,56,23.2,30.5,0.0,0.0,0.0,98,18.8,989.9
2026-02-25T07:00,38.6,65,27.8,33.4,0.0,0.0,0.0,72,17.4,989.9
2026-02-25T08:00,39.4,75,32.1,35.2,26.2,14.3,24.5,100,15.0,990.2
2026-02-25T09:00,43.0,78,36.6,38.8,119.5,113.9,88.8,100,10.9,990.3
2026-02-25T10:00,48.1,75,40.6,43.6,267.2,122.1,212.5,99,11.7,990.6
2026-02-25T11:00,51.4,68,41.2,45.5,145.8,0.4,145.5,100,13.7,990.7
2026-02-25T12:00,54.9,69,44.9,50.7,70.8,0.0,70.8,100,15.6,990.5
2026-02-25T13:00,59.2,62,46.2,53.0,152.0,53.5,113.0,100,17.7,989.4
2026-02-25T14:00,60.3,61,46.8,53.9,218.8,54.1,180.0,100,20.7,988.9
2026-02-25T15:00,62.5,55,46.1,56.4,351.5,186.3,230.5,100,17.5,988.2
2026-02-25T16:00,62.7,58,47.7,57.2,298.5,170.5,207.8,100,18.4,987.9
2026-02-25T17:00,60.7,59,46.3,56.1,109.2,0.0,110.0,89,13.5,988.1
2026-02-25T18:00,60.6,57,45.3,56.9,91.5,19.2,88.0,98,13.0,988.2
2026-02-25T19:00,58.6,59,44.4,55.0,3.5,0.0,3.5,98,14.6,988.3
2026-02-25T20:00,56.3,64,44.3,53.6,0.0,0.0,0.0,3,13.4,989.0
2026-02-25T21:00,55.5,62,42.7,52.8,0.0,0.0,0.0,98,13.2,988.8
2026-02-25T22:00,55.6,61,42.3,51.5,0.0,0.0,0.0,98,16.1,988.4
2026-02-25T23:00,55.1,63,42.8,51.8,0.0,0.0,0.0,98,13.6,988.2
