time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,cloud_cover,wind_speed_80m,surface_pressure
2026-08-02T00:00,75.8,89,72.4,83.6,0.0,0.0,0.0,4,10.6,985.0
2026-08-02T01:00,76.1,89,72.6,83.9,0.0,0.0,0.0,99,8.6,985.2
2026-08-02T02:00,75.5,86,71.0,82.9,0.0,0.0,0.0,99,9.8,984.9
2026-08-02T03:00,75.7,91,72.9,83.6,0.0,0.0,0.0,100,8.6,985.0
2026-08-02T04:00,76.3,93,74.1,85.9,0.0,0.0,0.0,100,4.7,985.1
2026-08-02T05:00,75.7,96,74.5,85.5,0.0,0.0,0.0,100,2.0,984.6
2026-08-02T06:00,75.7,94,73.9,84.7,0.0,0.0,0.0,100,5.1,984.4
2026-08-02T07:00,75.7,98,75.0,85.8,0.0,0.0,0.0,99,2.4,984.6
2026-08-02T08:00,75.9,96,74.7,85.4,61.0,14.3,59.0,100,4.6,985.0
2026-08-02T09:00,76.8,96,75.6,85.9,168.0,5.9,166.0,100,7.4,985.1
2026-08-02T10:00,76.9,99,76.6,86.6,373.0,108.6,315.0,100,7.4,985.2
2026-08-02T11:00,79.1,92,76.5,89.5,415.0,65.5,369.0,100,4.5,985.2
2026-08-02T12:00,81.4,85,76.5,90.9,110.0,0.0,110.0,100,7.2,984.8
2026-08-02T13:00,82.6,79,75.4,90.9,57.0,0.0,57.0,100,9.5,984.6
2026-08-02T14:00,86.1,83,80.3,101.0,941.0,719.1,253.0,34,9.8,984.1
2026-08-02T15:00,87.4,72,77.3,100.8,747.0,629.7,156.0,33,3.6,984.0
2026-08-02T16:00,82.0,86,77.4,93.3,821.0,626.9,277.0,63,12.1,983.9
2026-08-02T17:00,84.5,79,77.2,93.3,697.0,565.7,273.0,74,17.0,983.7
2026-08-02T18:00,81.1,86,76.5,90.1,186.0,0.0,186.0,95,13.2,983.3
2026-08-02T19:00,79.1,93,76.9,90.6,278.0,187.8,202.0,41,2.8,983.4
2026-08-02T20:00,77.4,84,72.1,85.4,48.0,0.0,48.0,100,4.5,984.1
2026-08-02T21:00,74.5,98,73.9,82.5,0.0,0.0,0.0,50,5.9,984.3
2026-08-02T22:00,74.3,95,72.8,82.7,0.0,0.0,0.0,99,4.0,984.6
2026-08-02T23:00,73.7,94,71.8,82.3,0.0,0.0,0.0,85,2.8,984.8
